"","Municipal","County","State","Region","Five_Year_Range","Civilian_Pop","Vet_Pop","Percent_Vet","Margin_Error_Percent"
"1978","Orange","Franklin County","MA","Orange","2011-2015",6064,875,14.4,2.8
"1979","Rowe","Franklin County","MA","Rowe","2011-2015",354,46,13,4.2
"1980","Shelburne","Franklin County","MA","Shelburne","2011-2015",1678,134,8,2.6
"1981","Shutesbury","Franklin County","MA","Shutesbury","2011-2015",1354,66,4.9,1.3
"1982","Sunderland","Franklin County","MA","Sunderland","2011-2015",3225,164,5.1,2.7
"1983","Warwick","Franklin County","MA","Warwick","2011-2015",631,83,13.2,3.1
"1984","Wendell","Franklin County","MA","Wendell","2011-2015",716,76,10.6,2.9
"1985","Whately","Franklin County","MA","Whately","2011-2015",1147,95,8.3,2.8
"1986","Agawam","Hampden County","MA","Agawam","2011-2015",22928,2214,9.7,1.3
"1987","Blandford","Hampden County","MA","Blandford","2011-2015",953,102,10.7,3
"1988","Brimfield","Hampden County","MA","Brimfield","2011-2015",2963,356,12,3.5
"1989","Chester","Hampden County","MA","Chester","2011-2015",1160,146,12.6,2.8
"1990","Chicopee","Hampden County","MA","Chicopee","2011-2015",44864,4871,10.9,0.9
"1991","East Longmeadow","Hampden County","MA","East Longmeadow","2011-2015",12583,1385,11,1.5
"1992","Granville","Hampden County","MA","Granville","2011-2015",1312,129,9.8,2.6
"1993","Hampden","Hampden County","MA","Hampden","2011-2015",4209,536,12.7,3.3
"1994","Holland","Hampden County","MA","Holland","2011-2015",2078,265,12.8,2.7
"1995","Holyoke","Hampden County","MA","Holyoke","2011-2015",30458,2150,7.1,1
"1996","Longmeadow","Hampden County","MA","Longmeadow","2011-2015",12054,922,7.6,1.3
"1997","Ludlow","Hampden County","MA","Ludlow","2011-2015",17318,1237,7.1,1.1
"1998","Monson","Hampden County","MA","Monson","2011-2015",6958,625,9,2.1
"1999","Montgomery","Hampden County","MA","Montgomery","2011-2015",708,94,13.3,2.9
"2000","Palmer","Hampden County","MA","Palmer","2011-2015",9697,987,10.2,2.4
"2001","Russell","Hampden County","MA","Russell","2011-2015",1174,123,10.5,3.1
"2002","Southwick","Hampden County","MA","Southwick","2011-2015",7641,811,10.6,2.4
"2003","Springfield","Hampden County","MA","Springfield","2011-2015",113049,6898,6.1,0.4
"2004","Tolland","Hampden County","MA","Tolland","2011-2015",490,53,10.8,3.9
"2005","Wales","Hampden County","MA","Wales","2011-2015",1463,163,11.1,2.8
"2006","Westfield","Hampden County","MA","Westfield","2011-2015",33157,3202,9.7,0.9
"2007","West Springfield","Hampden County","MA","West Springfield","2011-2015",22461,2115,9.4,1.4
"2008","Wilbraham","Hampden County","MA","Wilbraham","2011-2015",11368,1191,10.5,1.8
"2009","Amherst","Hampshire County","MA","Amherst","2011-2015",36071,744,2.1,0.5
"2010","Belchertown","Hampshire County","MA","Belchertown","2011-2015",11217,1238,11,2.1
"2011","Chesterfield","Hampshire County","MA","Chesterfield","2011-2015",1019,86,8.4,3.3
"2012","Cummington","Hampshire County","MA","Cummington","2011-2015",733,77,10.5,3.9
"2013","Easthampton","Hampshire County","MA","Easthampton","2011-2015",13538,1339,9.9,1.8
"2014","Goshen","Hampshire County","MA","Goshen","2011-2015",899,71,7.9,3.2
"2015","Granby","Hampshire County","MA","Granby","2011-2015",4978,365,7.3,2.4
"2016","Hadley","Hampshire County","MA","Hadley","2011-2015",4510,344,7.6,2.2
"2017","Hatfield","Hampshire County","MA","Hatfield","2011-2015",2778,259,9.3,2.4
"2018","Huntington","Hampshire County","MA","Huntington","2011-2015",1599,191,11.9,2.9
"2019","Middlefield","Hampshire County","MA","Middlefield","2011-2015",452,70,15.5,5.7
"2020","Northampton","Hampshire County","MA","Northampton","2011-2015",23827,1579,6.6,1.2
"2021","Pelham","Hampshire County","MA","Pelham","2011-2015",1058,102,9.6,2.6
"2022","Plainfield","Hampshire County","MA","Plainfield","2011-2015",493,46,9.3,2.4
"2023","Southampton","Hampshire County","MA","Southampton","2011-2015",4814,638,13.3,3.5
"2024","South Hadley","Hampshire County","MA","South Hadley","2011-2015",15051,1418,9.4,1.3
"2025","Ware","Hampshire County","MA","Ware","2011-2015",7820,678,8.7,1.8
"2026","Westhampton","Hampshire County","MA","Westhampton","2011-2015",1391,125,9,1.8
"2027","Williamsburg","Hampshire County","MA","Williamsburg","2011-2015",2077,171,8.2,2.2
"2028","Worthington","Hampshire County","MA","Worthington","2011-2015",1040,98,9.4,2.6
"2029","Acton","Middlesex County","MA","Acton","2011-2015",17008,838,4.9,1.1
"2030","Arlington","Middlesex County","MA","Arlington","2011-2015",34579,1735,5,0.7
"2031","Ashby","Middlesex County","MA","Ashby","2011-2015",2549,245,9.6,2.2
"2032","Ashland","Middlesex County","MA","Ashland","2011-2015",13032,823,6.3,1.5
"2033","Ayer","Middlesex County","MA","Ayer","2011-2015",6223,605,9.7,3.1
"2034","Bedford","Middlesex County","MA","Bedford","2011-2015",10399,870,8.4,2.1
"2035","Belmont","Middlesex County","MA","Belmont","2011-2015",19161,962,5,0.7
"2036","Billerica","Middlesex County","MA","Billerica","2011-2015",33415,2874,8.6,0.9
"2037","Boxborough","Middlesex County","MA","Boxborough","2011-2015",3923,194,4.9,1.4
"2038","Burlington","Middlesex County","MA","Burlington","2011-2015",20139,1595,7.9,1.1
"2039","Cambridge","Middlesex County","MA","Cambridge","2011-2015",95096,2403,2.5,0.3
"2040","Carlisle","Middlesex County","MA","Carlisle","2011-2015",3808,264,6.9,2.3
"2041","Chelmsford","Middlesex County","MA","Chelmsford","2011-2015",27390,2047,7.5,0.8
"2042","Concord","Middlesex County","MA","Concord","2011-2015",14863,923,6.2,1.1
"2043","Dracut","Middlesex County","MA","Dracut","2011-2015",23553,1783,7.6,1.2
"2044","Dunstable","Middlesex County","MA","Dunstable","2011-2015",2464,131,5.3,1.8
"2045","Everett","Middlesex County","MA","Everett","2011-2015",33829,1347,4,0.7
"2046","Framingham","Middlesex County","MA","Framingham","2011-2015",55610,2773,5,0.6
"2047","Groton","Middlesex County","MA","Groton","2011-2015",8283,481,5.8,1.6
"2048","Holliston","Middlesex County","MA","Holliston","2011-2015",10415,754,7.2,1.4
"2049","Hopkinton","Middlesex County","MA","Hopkinton","2011-2015",11176,635,5.7,1.3
"2050","Hudson","Middlesex County","MA","Hudson","2011-2015",15529,1018,6.6,1.2
"2051","Lexington","Middlesex County","MA","Lexington","2011-2015",24157,1101,4.6,0.7
"2052","Lincoln","Middlesex County","MA","Lincoln","2011-2015",4655,528,11.3,3
"2053","Littleton","Middlesex County","MA","Littleton","2011-2015",7288,521,7.1,2.1
"2054","Lowell","Middlesex County","MA","Lowell","2011-2015",85004,3974,4.7,0.5
"2055","Malden","Middlesex County","MA","Malden","2011-2015",49214,1707,3.5,0.5
"2056","Marlborough","Middlesex County","MA","Marlborough","2011-2015",31142,1987,6.4,1
"2057","Maynard","Middlesex County","MA","Maynard","2011-2015",8252,729,8.8,2.3
"2058","Medford","Middlesex County","MA","Medford","2011-2015",48250,2274,4.7,0.7
"2059","Melrose","Middlesex County","MA","Melrose","2011-2015",21661,1334,6.2,1.1
"2060","Natick","Middlesex County","MA","Natick","2011-2015",26214,1576,6,0.9
"2061","Newton","Middlesex County","MA","Newton","2011-2015",68144,2682,3.9,0.4
"2062","North Reading","Middlesex County","MA","North Reading","2011-2015",11992,632,5.3,1.3
"2063","Pepperell","Middlesex County","MA","Pepperell","2011-2015",8896,799,9,1.6
"2064","Reading","Middlesex County","MA","Reading","2011-2015",18993,1268,6.7,1.4
"2065","Sherborn","Middlesex County","MA","Sherborn","2011-2015",3049,175,5.7,1.7
"2066","Shirley","Middlesex County","MA","Shirley","2011-2015",6153,561,9.1,3.6
"2067","Somerville","Middlesex County","MA","Somerville","2011-2015",68622,2147,3.1,0.5
"2068","Stoneham","Middlesex County","MA","Stoneham","2011-2015",17934,1387,7.7,1.2
"2069","Stow","Middlesex County","MA","Stow","2011-2015",5074,420,8.3,3
"2070","Sudbury","Middlesex County","MA","Sudbury","2011-2015",12850,593,4.6,1
"2071","Tewksbury","Middlesex County","MA","Tewksbury","2011-2015",23923,1998,8.4,1.2
"2072","Townsend","Middlesex County","MA","Townsend","2011-2015",6988,572,8.2,1.3
"2073","Tyngsborough","Middlesex County","MA","Tyngsborough","2011-2015",9257,674,7.3,1.7
"2074","Wakefield","Middlesex County","MA","Wakefield","2011-2015",20829,1553,7.5,0.9
"2075","Waltham","Middlesex County","MA","Waltham","2011-2015",53900,2433,4.5,0.6
"2076","Watertown","Middlesex County","MA","Watertown","2011-2015",27564,1266,4.6,1
"2077","Wayland","Middlesex County","MA","Wayland","2011-2015",9920,723,7.3,1.4
"2078","Westford","Middlesex County","MA","Westford","2011-2015",16520,1105,6.7,1.3
"2079","Weston","Middlesex County","MA","Weston","2011-2015",8372,463,5.5,1.4
"2080","Wilmington","Middlesex County","MA","Wilmington","2011-2015",17671,1445,8.2,1.1
"2081","Winchester","Middlesex County","MA","Winchester","2011-2015",15773,1122,7.1,1
"2082","Woburn","Middlesex County","MA","Woburn","2011-2015",31354,1968,6.3,1
"2083","Nantucket","Nantucket County","MA","Nantucket","2011-2015",8311,498,6,1.2
"2084","Avon","Norfolk County","MA","Avon","2011-2015",3640,352,9.7,2.6
"2085","Bellingham","Norfolk County","MA","Bellingham","2011-2015",13094,1328,10.1,1.8
"2086","Braintree","Norfolk County","MA","Braintree","2011-2015",28739,2136,7.4,0.9
"2087","Brookline","Norfolk County","MA","Brookline","2011-2015",48176,1399,2.9,0.5
"2088","Canton","Norfolk County","MA","Canton","2011-2015",17149,1206,7,1.3
"2089","Cohasset","Norfolk County","MA","Cohasset","2011-2015",6015,422,7,1.9
"2090","Dedham","Norfolk County","MA","Dedham","2011-2015",20070,1235,6.2,0.8
"2091","Dover","Norfolk County","MA","Dover","2011-2015",4098,214,5.2,1.4
"2092","Foxborough","Norfolk County","MA","Foxborough","2011-2015",13474,1113,8.3,1.5
"2093","Franklin","Norfolk County","MA","Franklin","2011-2015",24020,1623,6.8,1.1
"2094","Holbrook","Norfolk County","MA","Holbrook","2011-2015",9070,949,10.5,2.3
"2095","Medfield","Norfolk County","MA","Medfield","2011-2015",8652,554,6.4,1.5
"2096","Medway","Norfolk County","MA","Medway","2011-2015",9794,494,5,1.6
"2097","Millis","Norfolk County","MA","Millis","2011-2015",6117,386,6.3,1.9
"2098","Milton","Norfolk County","MA","Milton","2011-2015",20586,1267,6.2,1.1
"2099","Needham","Norfolk County","MA","Needham","2011-2015",21832,1231,5.6,0.9
"2100","Norfolk","Norfolk County","MA","Norfolk","2011-2015",9102,581,6.4,1.3
"2101","Norwood","Norfolk County","MA","Norwood","2011-2015",22971,1410,6.1,1
"2102","Plainville","Norfolk County","MA","Plainville","2011-2015",6896,411,6,2
"2103","Quincy","Norfolk County","MA","Quincy","2011-2015",77804,5027,6.5,0.6
"2104","Randolph","Norfolk County","MA","Randolph","2011-2015",26694,1717,6.4,1.1
"2105","Sharon","Norfolk County","MA","Sharon","2011-2015",12868,789,6.1,1.2
"2106","Stoughton","Norfolk County","MA","Stoughton","2011-2015",22487,1718,7.6,1
"2107","Walpole","Norfolk County","MA","Walpole","2011-2015",18865,1421,7.5,1.2
"2108","Wellesley","Norfolk County","MA","Wellesley","2011-2015",21043,1056,5,0.7
"2109","Westwood","Norfolk County","MA","Westwood","2011-2015",10979,794,7.2,1.5
"2110","Weymouth","Norfolk County","MA","Weymouth","2011-2015",44425,3775,8.5,0.8
"2111","Wrentham","Norfolk County","MA","Wrentham","2011-2015",8314,516,6.2,1.2
"2112","Abington","Plymouth County","MA","Abington","2011-2015",12865,1080,8.4,1.7
"2113","Bridgewater","Plymouth County","MA","Bridgewater","2011-2015",22288,1719,7.7,1.2
"2114","Brockton","Plymouth County","MA","Brockton","2011-2015",70114,4319,6.2,0.5
"2115","Carver","Plymouth County","MA","Carver","2011-2015",9102,936,10.3,2.1
"2116","Duxbury","Plymouth County","MA","Duxbury","2011-2015",11334,792,7,1.2
"2117","East Bridgewater","Plymouth County","MA","East Bridgewater","2011-2015",11125,801,7.2,1.5
"2118","Halifax","Plymouth County","MA","Halifax","2011-2015",5948,471,7.9,2.1
"2119","Hanover","Plymouth County","MA","Hanover","2011-2015",10405,594,5.7,1.5
"2120","Hanson","Plymouth County","MA","Hanson","2011-2015",8000,611,7.6,1.4
"2121","Hingham","Plymouth County","MA","Hingham","2011-2015",16737,1295,7.7,1.3
"2122","Hull","Plymouth County","MA","Hull","2011-2015",8867,860,9.7,1.6
"2123","Kingston","Plymouth County","MA","Kingston","2011-2015",10049,888,8.8,2
"2124","Lakeville","Plymouth County","MA","Lakeville","2011-2015",8558,845,9.9,1.6
"2125","Marion","Plymouth County","MA","Marion","2011-2015",3815,353,9.3,2.3
"2126","Marshfield","Plymouth County","MA","Marshfield","2011-2015",19413,1705,8.8,1.2
"2127","Mattapoisett","Plymouth County","MA","Mattapoisett","2011-2015",4848,579,11.9,3.6
"2128","Middleborough","Plymouth County","MA","Middleborough","2011-2015",18538,1994,10.8,1.5
"2129","Norwell","Plymouth County","MA","Norwell","2011-2015",7735,651,8.4,1.5
"2130","Pembroke","Plymouth County","MA","Pembroke","2011-2015",13656,1097,8,1.6
"2131","Plymouth","Plymouth County","MA","Plymouth","2011-2015",46108,4595,10,1
"2132","Plympton","Plymouth County","MA","Plympton","2011-2015",2334,266,11.4,2
"2133","Rochester","Plymouth County","MA","Rochester","2011-2015",4082,474,11.6,2.3
"2134","Rockland","Plymouth County","MA","Rockland","2011-2015",14018,983,7,1.5
"2135","Scituate","Plymouth County","MA","Scituate","2011-2015",13503,1132,8.4,1.3
"2136","Wareham","Plymouth County","MA","Wareham","2011-2015",17887,1772,9.9,1.4
"2137","West Bridgewater","Plymouth County","MA","West Bridgewater","2011-2015",5477,652,11.9,3
"2138","Whitman","Plymouth County","MA","Whitman","2011-2015",11328,1011,8.9,1.8
"2139","Boston","Suffolk County","MA","Boston","2011-2015",541630,18180,3.4,0.2
"2140","Chelsea","Suffolk County","MA","Chelsea","2011-2015",27813,968,3.5,0.9
"2141","Revere","Suffolk County","MA","Revere","2011-2015",43212,1751,4.1,0.6
"2142","Winthrop","Suffolk County","MA","Winthrop","2011-2015",14504,1135,7.8,1.3
"2143","Ashburnham","Worcester County","MA","Ashburnham","2011-2015",4741,467,9.9,2.7
"2144","Athol","Worcester County","MA","Athol","2011-2015",9148,937,10.2,1.5
"2145","Auburn","Worcester County","MA","Auburn","2011-2015",13115,1182,9,1.3
"2146","Barre","Worcester County","MA","Barre","2011-2015",4115,384,9.3,3.2
"2147","Berlin","Worcester County","MA","Berlin","2011-2015",2392,214,8.9,2
"2148","Blackstone","Worcester County","MA","Blackstone","2011-2015",6955,563,8.1,2
"2149","Bolton","Worcester County","MA","Bolton","2011-2015",3659,239,6.5,1.6
"2150","Boylston","Worcester County","MA","Boylston","2011-2015",3479,237,6.8,2
"2151","Brookfield","Worcester County","MA","Brookfield","2011-2015",2622,276,10.5,2.7
"2152","Charlton","Worcester County","MA","Charlton","2011-2015",10218,689,6.7,1.7
"2153","Clinton","Worcester County","MA","Clinton","2011-2015",11047,941,8.5,1.9
"2154","Douglas","Worcester County","MA","Douglas","2011-2015",6210,498,8,2.6
"2155","Dudley","Worcester County","MA","Dudley","2011-2015",8982,704,7.8,1.7
"2156","East Brookfield","Worcester County","MA","East Brookfield","2011-2015",1799,187,10.4,2.9
"2157","Fitchburg","Worcester County","MA","Fitchburg","2011-2015",31217,2361,7.6,0.8
"2158","Gardner","Worcester County","MA","Gardner","2011-2015",16030,1843,11.5,1.2
"2159","Grafton","Worcester County","MA","Grafton","2011-2015",13850,851,6.1,1.1
"2160","Hardwick","Worcester County","MA","Hardwick","2011-2015",2421,278,11.5,2.9
"2161","Harvard","Worcester County","MA","Harvard","2011-2015",5058,538,10.6,2.6
"2162","Holden","Worcester County","MA","Holden","2011-2015",13773,954,6.9,0.9
"2163","Hopedale","Worcester County","MA","Hopedale","2011-2015",4386,239,5.4,2.3
"2164","Hubbardston","Worcester County","MA","Hubbardston","2011-2015",3378,339,10,2.2
"2165","Lancaster","Worcester County","MA","Lancaster","2011-2015",6438,444,6.9,2
"2166","Leicester","Worcester County","MA","Leicester","2011-2015",9127,844,9.2,2
"2167","Leominster","Worcester County","MA","Leominster","2011-2015",32494,2834,8.7,0.9
"2168","Lunenburg","Worcester County","MA","Lunenburg","2011-2015",8513,859,10.1,2.1
"2169","Mendon","Worcester County","MA","Mendon","2011-2015",4349,309,7.1,2.4
"2170","Milford","Worcester County","MA","Milford","2011-2015",21607,1378,6.4,1.2
"2171","Millbury","Worcester County","MA","Millbury","2011-2015",10462,1001,9.6,1.9
"2172","Millville","Worcester County","MA","Millville","2011-2015",2379,224,9.4,2.8
"2173","New Braintree","Worcester County","MA","New Braintree","2011-2015",867,87,10,2.5
"2174","Northborough","Worcester County","MA","Northborough","2011-2015",11322,807,7.1,1.3
"2175","Northbridge","Worcester County","MA","Northbridge","2011-2015",12315,1203,9.8,1.8
"2176","North Brookfield","Worcester County","MA","North Brookfield","2011-2015",3731,291,7.8,2.6
"2177","Oakham","Worcester County","MA","Oakham","2011-2015",1426,105,7.4,1.8
"2178","Oxford","Worcester County","MA","Oxford","2011-2015",10308,1112,10.8,2.2
"2179","Paxton","Worcester County","MA","Paxton","2011-2015",3880,272,7,1.9
"2180","Petersham","Worcester County","MA","Petersham","2011-2015",984,108,11,2.4
"2181","Phillipston","Worcester County","MA","Phillipston","2011-2015",1405,141,10,2.5
"2182","Princeton","Worcester County","MA","Princeton","2011-2015",2628,135,5.1,1.8
"2183","Royalston","Worcester County","MA","Royalston","2011-2015",1047,132,12.6,3.3
"2184","Rutland","Worcester County","MA","Rutland","2011-2015",6175,849,13.7,3.6
"2185","Shrewsbury","Worcester County","MA","Shrewsbury","2011-2015",26985,1913,7.1,0.9
"2186","Southborough","Worcester County","MA","Southborough","2011-2015",7196,343,4.8,1.3
"2187","Southbridge","Worcester County","MA","Southbridge","2011-2015",12985,1204,9.3,1.5
"2188","Spencer","Worcester County","MA","Spencer","2011-2015",9541,1199,12.6,2.5
"2189","Sterling","Worcester County","MA","Sterling","2011-2015",5954,397,6.7,2.1
"2190","Sturbridge","Worcester County","MA","Sturbridge","2011-2015",7080,575,8.1,1.8
"2191","Sutton","Worcester County","MA","Sutton","2011-2015",6907,612,8.9,2.1
"2192","Templeton","Worcester County","MA","Templeton","2011-2015",6457,805,12.5,3.2
"2193","Upton","Worcester County","MA","Upton","2011-2015",5602,346,6.2,2.1
"2194","Uxbridge","Worcester County","MA","Uxbridge","2011-2015",10506,769,7.3,1.6
"2195","Warren","Worcester County","MA","Warren","2011-2015",4100,474,11.6,3.9
"2196","Webster","Worcester County","MA","Webster","2011-2015",13374,1157,8.7,1.4
"2197","Westborough","Worcester County","MA","Westborough","2011-2015",14104,612,4.3,1
"2198","West Boylston","Worcester County","MA","West Boylston","2011-2015",6764,497,7.3,1.3
"2199","West Brookfield","Worcester County","MA","West Brookfield","2011-2015",3145,274,8.7,2.6
"2200","Westminster","Worcester County","MA","Westminster","2011-2015",5810,602,10.4,2.8
"2201","Winchendon","Worcester County","MA","Winchendon","2011-2015",8133,831,10.2,2.3
"2202","Worcester","Worcester County","MA","Worcester","2011-2015",144829,8918,6.2,0.4
