,Municipal,County,State,Region,Five_Year_Range,Total_Pop,Pov_Pop,Percent_Pov,Margin_Error_Percent
343,Dudley,Worcester County,MA,Dudley,2007-2011,10494,812,7.7,3.1
344,Dudley,Worcester County,MA,Dudley,2008-2012,10537,740,7,2.7
345,NA,Dukes County,MA,Dukes County,2005-2009,15654,1258,8,2.6
346,NA,Dukes County,MA,Dukes County,2006-2010,16145,1395,8.6,3
347,NA,Dukes County,MA,Dukes County,2007-2011,16217,1649,10.2,2.7
348,NA,Dukes County,MA,Dukes County,2008-2012,16440,1778,10.8,2.9
349,Dunstable,Middlesex County,MA,Dunstable,2005-2009,3281,173,5.3,4.6
350,Dunstable,Middlesex County,MA,Dunstable,2006-2010,3076,140,4.6,4.1
351,Dunstable,Middlesex County,MA,Dunstable,2007-2011,3128,104,3.3,3.4
352,Dunstable,Middlesex County,MA,Dunstable,2008-2012,3190,93,2.9,2.8
353,Duxbury,Plymouth County,MA,Duxbury,2005-2009,14030,399,2.8,1.6
354,Duxbury,Plymouth County,MA,Duxbury,2006-2010,14784,385,2.6,1.6
355,Duxbury,Plymouth County,MA,Duxbury,2007-2011,14829,510,3.4,1.7
356,Duxbury,Plymouth County,MA,Duxbury,2008-2012,14893,539,3.6,1.8
357,East Bridgewater,Plymouth County,MA,East Bridgewater,2005-2009,13377,826,6.2,3.6
358,East Bridgewater,Plymouth County,MA,East Bridgewater,2006-2010,13279,820,6.2,3.8
359,East Bridgewater,Plymouth County,MA,East Bridgewater,2007-2011,13517,1009,7.5,3.7
360,East Bridgewater,Plymouth County,MA,East Bridgewater,2008-2012,13616,963,7.1,4.1
361,East Brookfield,Worcester County,MA,East Brookfield,2005-2009,2121,172,8.1,6.4
362,East Brookfield,Worcester County,MA,East Brookfield,2006-2010,2019,143,7.1,4.9
363,East Brookfield,Worcester County,MA,East Brookfield,2007-2011,2043,174,8.5,5
364,East Brookfield,Worcester County,MA,East Brookfield,2008-2012,2137,144,6.7,3.8
365,East Longmeadow,Hampden County,MA,East Longmeadow,2005-2009,15098,327,2.2,0.9
366,East Longmeadow,Hampden County,MA,East Longmeadow,2006-2010,15094,446,3,1.3
367,East Longmeadow,Hampden County,MA,East Longmeadow,2007-2011,15284,683,4.5,2.2
368,East Longmeadow,Hampden County,MA,East Longmeadow,2008-2012,15392,594,3.9,1.3
369,Eastham,Barnstable County,MA,Eastham,2005-2009,5466,311,5.7,3.4
370,Eastham,Barnstable County,MA,Eastham,2006-2010,5060,291,5.8,2.4
371,Eastham,Barnstable County,MA,Eastham,2007-2011,5011,347,6.9,3.5
372,Eastham,Barnstable County,MA,Eastham,2008-2012,4983,297,6,3.2
373,Easthampton,Hampshire County,MA,Easthampton,2005-2009,16086,1090,6.8,1.7
374,Easthampton,Hampshire County,MA,Easthampton,2006-2010,15959,987,6.2,1.9
375,Easthampton,Hampshire County,MA,Easthampton,2007-2011,16013,915,5.7,1.6
376,Easthampton,Hampshire County,MA,Easthampton,2008-2012,16018,933,5.8,1.5
377,Easton,Bristol County,MA,Easton,2005-2009,20087,618,3.1,1.1
378,Easton,Bristol County,MA,Easton,2006-2010,20101,561,2.8,0.8
379,Easton,Bristol County,MA,Easton,2007-2011,20664,591,2.9,0.9
380,Easton,Bristol County,MA,Easton,2008-2012,20820,504,2.4,0.6
381,Edgartown,Dukes County,MA,Edgartown,2005-2009,3992,456,11.4,5.3
382,Edgartown,Dukes County,MA,Edgartown,2006-2010,3984,468,11.7,6.3
383,Edgartown,Dukes County,MA,Edgartown,2007-2011,3994,243,6.1,4.3
384,Edgartown,Dukes County,MA,Edgartown,2008-2012,4044,318,7.9,5.1
385,Egremont,Berkshire County,MA,Egremont,2005-2009,1289,79,6.1,3.1
386,Egremont,Berkshire County,MA,Egremont,2006-2010,1210,57,4.7,2.5
387,Egremont,Berkshire County,MA,Egremont,2007-2011,1043,63,6,3.3
388,Egremont,Berkshire County,MA,Egremont,2008-2012,1035,53,5.1,2.5
389,Erving,Franklin County,MA,Erving,2005-2009,1847,181,9.8,3.7
390,Erving,Franklin County,MA,Erving,2006-2010,1804,153,8.5,3.6
391,Erving,Franklin County,MA,Erving,2007-2011,1731,122,7,3.6
392,Erving,Franklin County,MA,Erving,2008-2012,1725,155,9,3.7
393,Essex,Essex County,MA,Essex,2005-2009,3294,76,2.3,3.1
394,Essex,Essex County,MA,Essex,2006-2010,3445,19,0.6,0.7
395,Essex,Essex County,MA,Essex,2007-2011,3470,93,2.7,2.9
396,Essex,Essex County,MA,Essex,2008-2012,3520,98,2.8,2.6
397,NA,Essex County,MA,Essex County,2005-2009,720533,72181,10,0.5
398,NA,Essex County,MA,Essex County,2006-2010,722167,72705,10.1,0.4
399,NA,Essex County,MA,Essex County,2007-2011,723679,76489,10.6,0.5
400,NA,Essex County,MA,Essex County,2008-2012,728991,80049,11,0.4
401,Everett,Middlesex County,MA,Everett,2005-2009,37177,4274,11.5,1.8
402,Everett,Middlesex County,MA,Everett,2006-2010,40261,4774,11.9,2.3
403,Everett,Middlesex County,MA,Everett,2007-2011,40843,4745,11.6,2.2
404,Everett,Middlesex County,MA,Everett,2008-2012,41386,5288,12.8,2
405,Fairhaven,Bristol County,MA,Fairhaven,2005-2009,15622,1383,8.9,2.4
406,Fairhaven,Bristol County,MA,Fairhaven,2006-2010,15499,1576,10.2,2.9
407,Fairhaven,Bristol County,MA,Fairhaven,2007-2011,15542,1776,11.4,3.4
408,Fairhaven,Bristol County,MA,Fairhaven,2008-2012,15532,1559,10,2.4
409,Fall River,Bristol County,MA,Fall River,2005-2009,88971,16876,19,1.5
410,Fall River,Bristol County,MA,Fall River,2006-2010,87796,17750,20.2,1.8
411,Fall River,Bristol County,MA,Fall River,2007-2011,87773,18796,21.4,2
412,Fall River,Bristol County,MA,Fall River,2008-2012,87631,20319,23.2,1.7
413,Falmouth,Barnstable County,MA,Falmouth,2005-2009,32430,2091,6.4,1.2
414,Falmouth,Barnstable County,MA,Falmouth,2006-2010,31175,2011,6.5,1.3
415,Falmouth,Barnstable County,MA,Falmouth,2007-2011,30988,2428,7.8,1.7
416,Falmouth,Barnstable County,MA,Falmouth,2008-2012,31060,2271,7.3,1.5
417,Fitchburg,Worcester County,MA,Fitchburg,2005-2009,38333,7354,19.2,2.9
418,Fitchburg,Worcester County,MA,Fitchburg,2006-2010,37541,7277,19.4,2.9
419,Fitchburg,Worcester County,MA,Fitchburg,2007-2011,37981,7198,19,2.4
420,Fitchburg,Worcester County,MA,Fitchburg,2008-2012,38024,7274,19.1,3
421,Florida,Berkshire County,MA,Florida,2005-2009,820,33,4,2.9
422,Florida,Berkshire County,MA,Florida,2006-2010,763,39,5.1,2.9
423,Florida,Berkshire County,MA,Florida,2007-2011,716,45,6.3,3.9
424,Florida,Berkshire County,MA,Florida,2008-2012,715,29,4.1,3.4
425,Foxborough,Norfolk County,MA,Foxborough,2005-2009,16407,308,1.9,1.3
426,Foxborough,Norfolk County,MA,Foxborough,2006-2010,16621,288,1.7,0.9
427,Foxborough,Norfolk County,MA,Foxborough,2007-2011,16682,488,2.9,1.2
428,Foxborough,Norfolk County,MA,Foxborough,2008-2012,16819,670,4,1.6
429,Framingham,Middlesex County,MA,Framingham,2005-2009,62643,5089,8.1,1.3
430,Framingham,Middlesex County,MA,Framingham,2006-2010,63568,5569,8.8,1.3
431,Framingham,Middlesex County,MA,Framingham,2007-2011,64058,5824,9.1,1.4
432,Framingham,Middlesex County,MA,Framingham,2008-2012,65034,6223,9.6,1.4
433,Franklin,Norfolk County,MA,Franklin,2005-2009,30865,1163,3.8,1.2
434,Franklin,Norfolk County,MA,Franklin,2006-2010,30339,1326,4.4,1.3
435,Franklin,Norfolk County,MA,Franklin,2007-2011,30464,1086,3.6,1.1
436,Franklin,Norfolk County,MA,Franklin,2008-2012,30831,1104,3.6,1.2
437,NA,Franklin County,MA,Franklin County,2005-2009,70506,8564,12.1,1.2
438,NA,Franklin County,MA,Franklin County,2006-2010,70464,7951,11.3,1.2
439,NA,Franklin County,MA,Franklin County,2007-2011,70254,8333,11.9,1.1
440,NA,Franklin County,MA,Franklin County,2008-2012,70288,8345,11.9,1.2
441,Freetown,Bristol County,MA,Freetown,2005-2009,8966,441,4.9,2.7
442,Freetown,Bristol County,MA,Freetown,2006-2010,8750,423,4.8,2.4
443,Freetown,Bristol County,MA,Freetown,2007-2011,8778,468,5.3,2.3
444,Freetown,Bristol County,MA,Freetown,2008-2012,8813,381,4.3,1.6
445,Gardner,Worcester County,MA,Gardner,2005-2009,19689,2146,10.9,2.3
446,Gardner,Worcester County,MA,Gardner,2006-2010,19002,2166,11.4,2.3
447,Gardner,Worcester County,MA,Gardner,2007-2011,19166,2217,11.6,2.2
448,Gardner,Worcester County,MA,Gardner,2008-2012,19113,2490,13,2.8
449,Georgetown,Essex County,MA,Georgetown,2005-2009,8493,112,1.3,0.8
450,Georgetown,Essex County,MA,Georgetown,2006-2010,7949,124,1.6,1.1
451,Georgetown,Essex County,MA,Georgetown,2007-2011,8045,169,2.1,1
452,Georgetown,Essex County,MA,Georgetown,2008-2012,8163,133,1.6,0.9
453,Gill,Franklin County,MA,Gill,2005-2009,1499,69,4.6,2.6
454,Gill,Franklin County,MA,Gill,2006-2010,1413,83,5.9,2.9
455,Gill,Franklin County,MA,Gill,2007-2011,1428,82,5.7,2.4
456,Gill,Franklin County,MA,Gill,2008-2012,1564,140,9,8.5
457,Gloucester,Essex County,MA,Gloucester,2005-2009,30017,2104,7,1.6
458,Gloucester,Essex County,MA,Gloucester,2006-2010,28638,2246,7.8,1.9
459,Gloucester,Essex County,MA,Gloucester,2007-2011,28532,2473,8.7,1.9
460,Gloucester,Essex County,MA,Gloucester,2008-2012,28680,2376,8.3,1.6
461,Goshen,Hampshire County,MA,Goshen,2005-2009,1140,14,1.2,0.9
462,Goshen,Hampshire County,MA,Goshen,2006-2010,1080,6,0.6,0.6
463,Goshen,Hampshire County,MA,Goshen,2007-2011,1117,23,2.1,1.7
464,Goshen,Hampshire County,MA,Goshen,2008-2012,1121,26,2.3,1.8
465,Gosnold,Dukes County,MA,Gosnold,2005-2009,156,0,0,21
466,Gosnold,Dukes County,MA,Gosnold,2006-2010,198,0,0,17
467,Gosnold,Dukes County,MA,Gosnold,2007-2011,183,2,1.1,1.9
468,Gosnold,Dukes County,MA,Gosnold,2008-2012,169,2,1.2,2.1
469,Grafton,Worcester County,MA,Grafton,2005-2009,17354,1074,6.2,2.1
470,Grafton,Worcester County,MA,Grafton,2006-2010,17075,1112,6.5,1.9
471,Grafton,Worcester County,MA,Grafton,2007-2011,17281,1110,6.4,1.6
472,Grafton,Worcester County,MA,Grafton,2008-2012,17526,1110,6.3,1.8
473,Granby,Hampshire County,MA,Granby,2005-2009,6243,266,4.3,2.1
474,Granby,Hampshire County,MA,Granby,2006-2010,6218,354,5.7,3.1
475,Granby,Hampshire County,MA,Granby,2007-2011,6223,333,5.4,3.2
476,Granby,Hampshire County,MA,Granby,2008-2012,6245,174,2.8,1.5
477,Granville,Hampden County,MA,Granville,2005-2009,1659,18,1.1,0.6
478,Granville,Hampden County,MA,Granville,2006-2010,1525,20,1.3,1
479,Granville,Hampden County,MA,Granville,2007-2011,1442,39,2.7,1.6
480,Granville,Hampden County,MA,Granville,2008-2012,1478,92,6.2,3.1
481,Great Barrington,Berkshire County,MA,Great Barrington,2005-2009,6956,423,6.1,2.5
482,Great Barrington,Berkshire County,MA,Great Barrington,2006-2010,6746,575,8.5,3
483,Great Barrington,Berkshire County,MA,Great Barrington,2007-2011,6309,765,12.1,3.9
484,Great Barrington,Berkshire County,MA,Great Barrington,2008-2012,6207,726,11.7,3.1
485,Greenfield,Franklin County,MA,Greenfield,2005-2009,17019,2783,16.4,3.2
486,Greenfield,Franklin County,MA,Greenfield,2006-2010,17006,2528,14.9,3.2
487,Greenfield,Franklin County,MA,Greenfield,2007-2011,16842,2905,17.2,2.9
488,Greenfield,Franklin County,MA,Greenfield,2008-2012,16899,2747,16.3,3.3
489,Groton,Middlesex County,MA,Groton,2005-2009,10491,192,1.8,1
490,Groton,Middlesex County,MA,Groton,2006-2010,10228,231,2.3,1.2
491,Groton,Middlesex County,MA,Groton,2007-2011,10383,313,3,1.7
492,Groton,Middlesex County,MA,Groton,2008-2012,10599,338,3.2,1.7
493,Groveland,Essex County,MA,Groveland,2005-2009,6865,392,5.7,4.5
494,Groveland,Essex County,MA,Groveland,2006-2010,6309,254,4,2.3
495,Groveland,Essex County,MA,Groveland,2007-2011,6401,202,3.2,2.1
496,Groveland,Essex County,MA,Groveland,2008-2012,6530,174,2.7,1.9
497,Hadley,Hampshire County,MA,Hadley,2005-2009,4256,302,7.1,2.9
498,Hadley,Hampshire County,MA,Hadley,2006-2010,4733,338,7.1,3.2
499,Hadley,Hampshire County,MA,Hadley,2007-2011,4953,308,6.2,3.2
500,Hadley,Hampshire County,MA,Hadley,2008-2012,4992,413,8.3,3.8
501,Halifax,Plymouth County,MA,Halifax,2005-2009,7735,544,7,3.6
502,Halifax,Plymouth County,MA,Halifax,2006-2010,7462,421,5.6,2.9
503,Halifax,Plymouth County,MA,Halifax,2007-2011,7469,433,5.8,3.2
504,Halifax,Plymouth County,MA,Halifax,2008-2012,7472,331,4.4,2.4
505,Hamilton,Essex County,MA,Hamilton,2005-2009,7835,554,7.1,3.7
506,Hamilton,Essex County,MA,Hamilton,2006-2010,7366,477,6.5,4.6
507,Hamilton,Essex County,MA,Hamilton,2007-2011,7271,346,4.8,3.9
508,Hamilton,Essex County,MA,Hamilton,2008-2012,7510,387,5.2,4.6
509,Hampden,Hampden County,MA,Hampden,2005-2009,5215,156,3,2
510,Hampden,Hampden County,MA,Hampden,2006-2010,5047,129,2.6,2.1
511,Hampden,Hampden County,MA,Hampden,2007-2011,5054,123,2.4,1.9
512,Hampden,Hampden County,MA,Hampden,2008-2012,5048,233,4.6,2.3
513,NA,Hampden County,MA,Hampden County,2005-2009,452454,75120,16.6,0.6
514,NA,Hampden County,MA,Hampden County,2006-2010,446866,76875,17.2,0.7
515,NA,Hampden County,MA,Hampden County,2007-2011,446946,74413,16.6,0.5
516,NA,Hampden County,MA,Hampden County,2008-2012,448940,76839,17.1,0.6
517,NA,Hampshire County,MA,Hampshire County,2005-2009,133326,15281,11.5,0.9
518,NA,Hampshire County,MA,Hampshire County,2006-2010,134316,15751,11.7,0.8
519,NA,Hampshire County,MA,Hampshire County,2007-2011,134122,15842,11.8,0.9
520,NA,Hampshire County,MA,Hampshire County,2008-2012,135058,16066,11.9,1
521,Hancock,Berkshire County,MA,Hancock,2005-2009,733,61,8.3,7.4
522,Hancock,Berkshire County,MA,Hancock,2006-2010,713,59,8.3,7.4
523,Hancock,Berkshire County,MA,Hancock,2007-2011,702,55,7.8,8.1
524,Hancock,Berkshire County,MA,Hancock,2008-2012,708,52,7.3,7.4
525,Hanover,Plymouth County,MA,Hanover,2005-2009,13961,500,3.6,1.4
526,Hanover,Plymouth County,MA,Hanover,2006-2010,13743,469,3.4,1.4
527,Hanover,Plymouth County,MA,Hanover,2007-2011,13794,420,3,1.5
528,Hanover,Plymouth County,MA,Hanover,2008-2012,13850,410,3,1.4
529,Hanson,Plymouth County,MA,Hanson,2005-2009,9958,261,2.6,1.8
530,Hanson,Plymouth County,MA,Hanson,2006-2010,10087,471,4.7,3.1
531,Hanson,Plymouth County,MA,Hanson,2007-2011,10131,234,2.3,1.2
532,Hanson,Plymouth County,MA,Hanson,2008-2012,10183,250,2.5,1.2
533,Hardwick,Worcester County,MA,Hardwick,2005-2009,2662,183,6.9,2.8
534,Hardwick,Worcester County,MA,Hardwick,2006-2010,2872,282,9.8,4.3
535,Hardwick,Worcester County,MA,Hardwick,2007-2011,2901,314,10.8,6
536,Hardwick,Worcester County,MA,Hardwick,2008-2012,2899,462,15.9,6.2
537,Harvard,Worcester County,MA,Harvard,2005-2009,5206,150,2.9,1.9
538,Harvard,Worcester County,MA,Harvard,2006-2010,5487,300,5.5,5.2
539,Harvard,Worcester County,MA,Harvard,2007-2011,5467,275,5,4.4
540,Harvard,Worcester County,MA,Harvard,2008-2012,5481,344,6.3,4.5
541,Harwich,Barnstable County,MA,Harwich,2005-2009,12193,904,7.4,2.4
542,Harwich,Barnstable County,MA,Harwich,2006-2010,12214,971,7.9,2.8
543,Harwich,Barnstable County,MA,Harwich,2007-2011,12118,956,7.9,2.8
544,Harwich,Barnstable County,MA,Harwich,2008-2012,12120,1045,8.6,2.3
545,Hatfield,Hampshire County,MA,Hatfield,2005-2009,3237,177,5.5,4.1
546,Hatfield,Hampshire County,MA,Hatfield,2006-2010,3268,367,11.2,6.5
547,Hatfield,Hampshire County,MA,Hatfield,2007-2011,3272,481,14.7,6.6
548,Hatfield,Hampshire County,MA,Hatfield,2008-2012,3271,444,13.6,5.7
549,Haverhill,Essex County,MA,Haverhill,2005-2009,59795,7033,11.8,1.8
550,Haverhill,Essex County,MA,Haverhill,2006-2010,59532,6592,11.1,1.5
551,Haverhill,Essex County,MA,Haverhill,2007-2011,59466,7219,12.1,1.8
552,Haverhill,Essex County,MA,Haverhill,2008-2012,59805,7585,12.7,1.7
553,Hawley,Franklin County,MA,Hawley,2005-2009,384,19,4.9,3
554,Hawley,Franklin County,MA,Hawley,2006-2010,354,36,10.2,8.9
555,Hawley,Franklin County,MA,Hawley,2007-2011,378,30,7.9,7.8
556,Hawley,Franklin County,MA,Hawley,2008-2012,385,59,15.3,10
557,Heath,Franklin County,MA,Heath,2005-2009,499,71,14.2,7.2
558,Heath,Franklin County,MA,Heath,2006-2010,438,56,12.8,8.7
559,Heath,Franklin County,MA,Heath,2007-2011,483,60,12.4,7.6
560,Heath,Franklin County,MA,Heath,2008-2012,529,57,10.8,5.7
561,Hingham,Plymouth County,MA,Hingham,2005-2009,21679,756,3.5,1.4
562,Hingham,Plymouth County,MA,Hingham,2006-2010,21375,661,3.1,1.3
563,Hingham,Plymouth County,MA,Hingham,2007-2011,21709,510,2.3,0.9
564,Hingham,Plymouth County,MA,Hingham,2008-2012,21916,389,1.8,0.6
565,Hinsdale,Berkshire County,MA,Hinsdale,2005-2009,2181,97,4.4,2.6
566,Hinsdale,Berkshire County,MA,Hinsdale,2006-2010,2228,96,4.3,3.1
567,Hinsdale,Berkshire County,MA,Hinsdale,2007-2011,2136,84,3.9,2.9
568,Hinsdale,Berkshire County,MA,Hinsdale,2008-2012,2149,65,3,2.3
569,Holbrook,Norfolk County,MA,Holbrook,2005-2009,10603,387,3.6,1.5
570,Holbrook,Norfolk County,MA,Holbrook,2006-2010,10539,400,3.8,1.7
571,Holbrook,Norfolk County,MA,Holbrook,2007-2011,10522,625,5.9,2.8
572,Holbrook,Norfolk County,MA,Holbrook,2008-2012,10581,824,7.8,2.6
573,Holden,Worcester County,MA,Holden,2005-2009,17173,671,3.9,1.5
574,Holden,Worcester County,MA,Holden,2006-2010,16765,561,3.3,1.1
575,Holden,Worcester County,MA,Holden,2007-2011,17059,600,3.5,1.1
576,Holden,Worcester County,MA,Holden,2008-2012,17223,480,2.8,0.9
577,Holland,Hampden County,MA,Holland,2005-2009,2563,180,7,4
578,Holland,Hampden County,MA,Holland,2006-2010,2644,187,7.1,4
579,Holland,Hampden County,MA,Holland,2007-2011,2595,151,5.8,2.6
580,Holland,Hampden County,MA,Holland,2008-2012,2477,180,7.3,3
581,Holliston,Middlesex County,MA,Holliston,2005-2009,13771,306,2.2,1.2
582,Holliston,Middlesex County,MA,Holliston,2006-2010,13301,237,1.8,0.8
583,Holliston,Middlesex County,MA,Holliston,2007-2011,13488,575,4.3,2.4
584,Holliston,Middlesex County,MA,Holliston,2008-2012,13644,589,4.3,2.4
585,Holyoke,Hampden County,MA,Holyoke,2005-2009,39474,11226,28.4,2.7
586,Holyoke,Hampden County,MA,Holyoke,2006-2010,38998,12344,31.7,2.6
587,Holyoke,Hampden County,MA,Holyoke,2007-2011,38874,12155,31.3,2.9
588,Holyoke,Hampden County,MA,Holyoke,2008-2012,38979,11918,30.6,2.8
589,Hopedale,Worcester County,MA,Hopedale,2005-2009,6276,592,9.4,5.3
590,Hopedale,Worcester County,MA,Hopedale,2006-2010,5827,343,5.9,4
591,Hopedale,Worcester County,MA,Hopedale,2007-2011,5852,192,3.3,1.7
592,Hopedale,Worcester County,MA,Hopedale,2008-2012,5851,136,2.3,1.9
593,Hopkinton,Middlesex County,MA,Hopkinton,2005-2009,14326,159,1.1,0.8
594,Hopkinton,Middlesex County,MA,Hopkinton,2006-2010,14474,254,1.8,1.2
595,Hopkinton,Middlesex County,MA,Hopkinton,2007-2011,14603,202,1.4,1
596,Hopkinton,Middlesex County,MA,Hopkinton,2008-2012,14895,326,2.2,1.1
597,Hubbardston,Worcester County,MA,Hubbardston,2005-2009,4439,434,9.8,7.4
598,Hubbardston,Worcester County,MA,Hubbardston,2006-2010,4310,411,9.5,6.9
599,Hubbardston,Worcester County,MA,Hubbardston,2007-2011,4341,494,11.4,8.2
600,Hubbardston,Worcester County,MA,Hubbardston,2008-2012,4366,307,7,3.4
601,Hudson,Middlesex County,MA,Hudson,2005-2009,19541,1210,6.2,1.9
602,Hudson,Middlesex County,MA,Hudson,2006-2010,18632,1325,7.1,2.1
603,Hudson,Middlesex County,MA,Hudson,2007-2011,18830,956,5.1,1.3
604,Hudson,Middlesex County,MA,Hudson,2008-2012,19063,1187,6.2,1.4
605,Hull,Plymouth County,MA,Hull,2005-2009,11067,986,8.9,3.6
606,Hull,Plymouth County,MA,Hull,2006-2010,10400,1024,9.8,3.7
607,Hull,Plymouth County,MA,Hull,2007-2011,10371,655,6.3,1.8
608,Hull,Plymouth County,MA,Hull,2008-2012,10329,562,5.4,1.7
609,Huntington,Hampshire County,MA,Huntington,2005-2009,1993,179,9,4.4
610,Huntington,Hampshire County,MA,Huntington,2006-2010,2191,234,10.7,5.4
611,Huntington,Hampshire County,MA,Huntington,2007-2011,2213,197,8.9,3.7
612,Huntington,Hampshire County,MA,Huntington,2008-2012,2154,161,7.5,3.6
613,Ipswich,Essex County,MA,Ipswich,2005-2009,12985,707,5.4,2.1
614,Ipswich,Essex County,MA,Ipswich,2006-2010,12855,593,4.6,2
615,Ipswich,Essex County,MA,Ipswich,2007-2011,13065,550,4.2,1.6
616,Ipswich,Essex County,MA,Ipswich,2008-2012,13198,585,4.4,1.5
617,Kingston,Plymouth County,MA,Kingston,2005-2009,11983,651,5.4,2
618,Kingston,Plymouth County,MA,Kingston,2006-2010,12139,773,6.4,2.4
619,Kingston,Plymouth County,MA,Kingston,2007-2011,12408,692,5.6,2.6
620,Kingston,Plymouth County,MA,Kingston,2008-2012,12409,680,5.5,2.4
621,Lakeville,Plymouth County,MA,Lakeville,2005-2009,10246,258,2.5,1.4
622,Lakeville,Plymouth County,MA,Lakeville,2006-2010,10285,247,2.4,1.4
623,Lakeville,Plymouth County,MA,Lakeville,2007-2011,10422,409,3.9,2
624,Lakeville,Plymouth County,MA,Lakeville,2008-2012,10548,602,5.7,2.8
625,Lancaster,Worcester County,MA,Lancaster,2005-2009,5692,488,8.6,5.4
626,Lancaster,Worcester County,MA,Lancaster,2006-2010,6456,591,9.2,4.9
627,Lancaster,Worcester County,MA,Lancaster,2007-2011,6477,438,6.8,4
628,Lancaster,Worcester County,MA,Lancaster,2008-2012,6471,663,10.2,5.4
629,Lanesborough,Berkshire County,MA,Lanesborough,2005-2009,2877,58,2,1.6
630,Lanesborough,Berkshire County,MA,Lanesborough,2006-2010,3061,64,2.1,1.6
631,Lanesborough,Berkshire County,MA,Lanesborough,2007-2011,3058,97,3.2,1.9
632,Lanesborough,Berkshire County,MA,Lanesborough,2008-2012,3056,82,2.7,1.9
633,Lawrence,Essex County,MA,Lawrence,2005-2009,69432,18948,27.3,2.3
634,Lawrence,Essex County,MA,Lawrence,2006-2010,74175,19641,26.5,2.1
635,Lawrence,Essex County,MA,Lawrence,2007-2011,74711,21347,28.6,2.3
636,Lawrence,Essex County,MA,Lawrence,2008-2012,75429,21599,28.6,1.9
637,Lee,Berkshire County,MA,Lee,2005-2009,5774,676,11.7,10
638,Lee,Berkshire County,MA,Lee,2006-2010,5934,581,9.8,8.3
639,Lee,Berkshire County,MA,Lee,2007-2011,5824,473,8.1,5.5
640,Lee,Berkshire County,MA,Lee,2008-2012,5822,555,9.5,5.8
641,Leicester,Worcester County,MA,Leicester,2005-2009,10547,441,4.2,1.8
642,Leicester,Worcester County,MA,Leicester,2006-2010,10489,431,4.1,2
643,Leicester,Worcester County,MA,Leicester,2007-2011,10424,496,4.8,1.9
644,Leicester,Worcester County,MA,Leicester,2008-2012,10482,473,4.5,2
645,Lenox,Berkshire County,MA,Lenox,2005-2009,4967,287,5.8,3.8
646,Lenox,Berkshire County,MA,Lenox,2006-2010,4882,374,7.7,4.3
647,Lenox,Berkshire County,MA,Lenox,2007-2011,4760,610,12.8,5.7
648,Lenox,Berkshire County,MA,Lenox,2008-2012,4736,591,12.5,5.7
649,Leominster,Worcester County,MA,Leominster,2005-2009,41579,3576,8.6,1.9
650,Leominster,Worcester County,MA,Leominster,2006-2010,40545,4002,9.9,2.3
651,Leominster,Worcester County,MA,Leominster,2007-2011,40549,3981,9.8,1.8
652,Leominster,Worcester County,MA,Leominster,2008-2012,40494,3996,9.9,2
653,Leverett,Franklin County,MA,Leverett,2005-2009,1914,392,20.5,12
654,Leverett,Franklin County,MA,Leverett,2006-2010,1803,323,17.9,9.9
655,Leverett,Franklin County,MA,Leverett,2007-2011,1753,231,13.2,5.3
656,Leverett,Franklin County,MA,Leverett,2008-2012,1808,203,11.2,3.8
657,Lexington,Middlesex County,MA,Lexington,2005-2009,30036,837,2.8,0.7
658,Lexington,Middlesex County,MA,Lexington,2006-2010,30265,959,3.2,0.7
659,Lexington,Middlesex County,MA,Lexington,2007-2011,30699,1224,4,1.1
660,Lexington,Middlesex County,MA,Lexington,2008-2012,31107,1237,4,1.1
661,Leyden,Franklin County,MA,Leyden,2005-2009,741,19,2.6,1.9
662,Leyden,Franklin County,MA,Leyden,2006-2010,650,17,2.6,2
663,Leyden,Franklin County,MA,Leyden,2007-2011,633,14,2.2,1.6
664,Leyden,Franklin County,MA,Leyden,2008-2012,706,18,2.5,1.8
665,Lincoln,Middlesex County,MA,Lincoln,2005-2009,8214,174,2.1,1.6
666,Lincoln,Middlesex County,MA,Lincoln,2006-2010,6546,112,1.7,1.5
667,Lincoln,Middlesex County,MA,Lincoln,2007-2011,6468,129,2,1.4
668,Lincoln,Middlesex County,MA,Lincoln,2008-2012,6433,256,4,2.3
669,Littleton,Middlesex County,MA,Littleton,2005-2009,8498,338,4,2.1
670,Littleton,Middlesex County,MA,Littleton,2006-2010,8557,302,3.5,2
671,Littleton,Middlesex County,MA,Littleton,2007-2011,8721,379,4.3,2.4
672,Littleton,Middlesex County,MA,Littleton,2008-2012,8836,372,4.2,2.1
673,Longmeadow,Hampden County,MA,Longmeadow,2005-2009,15067,266,1.8,0.9
674,Longmeadow,Hampden County,MA,Longmeadow,2006-2010,15065,357,2.4,1.3
675,Longmeadow,Hampden County,MA,Longmeadow,2007-2011,15200,512,3.4,2
676,Longmeadow,Hampden County,MA,Longmeadow,2008-2012,15180,645,4.2,1.5
677,Lowell,Middlesex County,MA,Lowell,2005-2009,99348,17550,17.7,1.8
678,Lowell,Middlesex County,MA,Lowell,2006-2010,101443,17802,17.5,1.6
679,Lowell,Middlesex County,MA,Lowell,2007-2011,102601,18035,17.6,1.6
680,Lowell,Middlesex County,MA,Lowell,2008-2012,103144,17865,17.3,1.6
681,Ludlow,Hampden County,MA,Ludlow,2005-2009,20355,1040,5.1,1.4
682,Ludlow,Hampden County,MA,Ludlow,2006-2010,19484,1063,5.5,1.7
683,Ludlow,Hampden County,MA,Ludlow,2007-2011,19597,1298,6.6,1.8
