"Municipal","County","State","Year","Residential","Open.Space","Commercial","Industrial","Personal.Property","Total.Assessed","R/O as % of Total Value","CIP as % of Total Value","Inflation_Adjusted_Residential","Inflation_Adjusted_Open_Space","Inflation_Adjusted_Commercial","Inflation_Adjusted_Industrial","Inflation_Adjusted_Personal_Property","Inflation_Adjusted_Total_Assessed","Percentage_of_Residential","Percentage_of_Open_Space","Percentage_of_Commercial","Percentage_of_Industrial","Percentage_of_Personal_Property","Total_Assessed_Pct_Change","Total_Assessed_Million","Residential_Million","Open_Space_Million","Commercial_Million","Industrial_Million","Personal_Property_Million"
"Georgetown","Essex","MA",2012,1030965792,0,43549098,45418510,22002024,1141935424,90.28,9.72,1077724186,0,45524223,47478420,22999903,1193726732,90.28,0,3.81,3.98,1.93,26.4,1193.73,1077.72,0,45.52,47.48,23
"Georgetown","Essex","MA",2013,1028191487,0,42490013,42117500,20493513,1133292513,90.73,9.27,1059307744,0,43775892,43392106,21113710,1167589453,90.73,0,3.75,3.72,1.81,23.6,1167.59,1059.31,0,43.78,43.39,21.11
"Georgetown","Essex","MA",2014,1024875388,0,42198392,41979700,19650155,1128703635,90.8,9.2,1039036172,0,42781451,42559737,19921663,1144299022,90.8,0,3.74,3.72,1.74,21.2,1144.3,1039.04,0,42.78,42.56,19.92
"Georgetown","Essex","MA",2015,1032741488,0,41996892,42166500,18699104,1135603984,90.94,9.06,1045769655,0,42526688,42698436,18934996,1149929775,90.94,0,3.7,3.71,1.65,21.8,1149.93,1045.77,0,42.53,42.7,18.93
"Georgetown","Essex","MA",2016,1072029559,0,42952921,44167500,18368502,1177518482,91.04,8.96,1072029559,0,42952921,44167500,18368502,1177518482,91.04,0,3.65,3.75,1.56,24.7,1177.52,1072.03,0,42.95,44.17,18.37
"Georgetown","Essex","MA",2017,1103402988,0,41192292,44166300,19730971,1208492551,91.3,8.7,1103402988,0,41192292,44166300,19730971,1208492551,91.3,0,3.41,3.65,1.63,28,1208.49,1103.4,0,41.19,44.17,19.73
"Gloucester","Essex","MA",2003,3420253244,0,195970190,129035400,52820800,3798079634,90.05,9.95,4461330002,0,255620747,168311952,68898705,4954161406,90.05,0,5.16,3.4,1.39,0,4954.16,4461.33,0,255.62,168.31,68.9
"Gloucester","Essex","MA",2004,4097688565,0,219532010,138916700,54911494,4511048769,90.84,9.16,5206320484,0,278926517,176500690,69767829,5731515521,90.84,0,4.87,3.08,1.22,15.7,5731.52,5206.32,0,278.93,176.5,69.77
"Gloucester","Essex","MA",2005,4653335965,0,242127035,157304700,64973380,5117741080,90.93,9.07,5718551997,0,297553422,193314025,79846728,6289266172,90.93,0,4.73,3.07,1.27,26.9,6289.27,5718.55,0,297.55,193.31,79.85
"Gloucester","Essex","MA",2006,5083284811,0,253395349,159360940,71434230,5567475330,91.3,8.7,6051706040,0,301669928,189720938,85043230,6628140137,91.3,0,4.55,2.86,1.28,33.8,6628.14,6051.71,0,301.67,189.72,85.04
"Gloucester","Essex","MA",2007,5360688724,0,269207212,161639368,72983480,5864518784,91.41,8.59,6205220450,0,311618559,187104300,84481418,6788424727,91.41,0,4.59,2.76,1.24,37,6788.42,6205.22,0,311.62,187.1,84.48
"Gloucester","Essex","MA",2008,5242429165,0,280893305,168669130,74752690,5766744290,90.91,9.09,5843948745,0,313123177,188022331,83329860,6428424113,90.91,0,4.87,2.92,1.3,29.8,6428.42,5843.95,0,313.12,188.02,83.33
"Gloucester","Essex","MA",2009,5131715937,0,291565933,167680030,83931100,5674893000,90.43,9.57,5740957256,0,326180868,187587134,93895466,6348620724,90.43,0,5.14,2.95,1.48,28.1,6348.62,5740.96,0,326.18,187.59,93.9
"Gloucester","Essex","MA",2010,4823470706,0,300127372,167286322,90546600,5381431000,89.63,10.37,5309034073,0,330340234,184126501,99661637,5923162445,89.63,0,5.58,3.11,1.68,19.6,5923.16,5309.03,0,330.34,184.13,99.66
"Gloucester","Essex","MA",2011,4722167330,0,301355658,162664112,101892820,5288079920,89.3,10.7,5038491388,0,321542584,173560501,108718319,5642312793,89.3,0,5.7,3.08,1.93,13.9,5642.31,5038.49,0,321.54,173.56,108.72
"Gloucester","Essex","MA",2012,4568213394,0,298555412,160182394,108995390,5135946590,88.95,11.05,4775400019,0,312096086,167447302,113938764,5368882171,88.95,0,5.81,3.12,2.12,8.4,5368.88,4775.4,0,312.1,167.45,113.94
"Gloucester","Essex","MA",2013,4547193970,0,295165012,159699918,111716260,5113775160,88.92,11.08,4684806137,0,304097619,164532932,115097140,5268533827,88.92,0,5.77,3.12,2.18,6.3,5268.53,4684.81,0,304.1,164.53,115.1
"Gloucester","Essex","MA",2014,4586013382,0,306863592,162999426,108314630,5164191030,88.8,11.2,4649378691,0,311103550,165251602,109811222,5235545065,88.8,0,5.94,3.16,2.1,5.7,5235.55,4649.38,0,311.1,165.25,109.81
"Gloucester","Essex","MA",2015,4742958563,0,309327365,165566272,110008000,5327860200,89.02,10.98,4802791597,0,313229570,167654912,111395765,5395071843,89.02,0,5.81,3.11,2.06,8.9,5395.07,4802.79,0,313.23,167.65,111.4
"Gloucester","Essex","MA",2016,4952400301,0,312996766,161739833,109622320,5536759220,89.45,10.55,4952400301,0,312996766,161739833,109622320,5536759220,89.45,0,5.65,2.92,1.98,11.8,5536.76,4952.4,0,313,161.74,109.62
"Gloucester","Essex","MA",2017,5325464096,0,328422330,164154274,112471660,5930512360,89.8,10.2,5325464096,0,328422330,164154274,112471660,5930512360,89.8,0,5.54,2.77,1.9,19.7,5930.51,5325.46,0,328.42,164.15,112.47
"Groveland","Essex","MA",2003,550925255,0,17641571,19512250,11708980,599788056,91.85,8.15,718619118,0,23011416,25451503,15273028,782355065,91.85,0,2.94,3.25,1.95,0,782.36,718.62,0,23.01,25.45,15.27
"Groveland","Essex","MA",2004,661562040,0,22833086,25718400,11678170,721791696,91.66,8.34,840548018,0,29010590,32676527,14837705,917072841,91.66,0,3.16,3.56,1.62,17.2,917.07,840.55,0,29.01,32.68,14.84
"Groveland","Essex","MA",2005,779944105,0,24468025,26738150,12252450,843402730,92.48,7.52,958484612,0,30069110,32858900,15057213,1036469836,92.48,0,2.9,3.17,1.45,32.5,1036.47,958.48,0,30.07,32.86,15.06
"Groveland","Essex","MA",2006,825029410,0,24781419,27040200,16392670,893243699,92.36,7.64,982206516,0,29502550,32191653,19515653,1063416371,92.36,0,2.77,3.03,1.84,35.9,1063.42,982.21,0,29.5,32.19,19.52
"Groveland","Essex","MA",2007,862135430,0,26426244,28057300,17287940,933906914,92.31,7.69,997957665,0,30589478,32477493,20011511,1081036147,92.31,0,2.83,3,1.85,38.2,1081.04,997.96,0,30.59,32.48,20.01
"Groveland","Essex","MA",2008,873983610,0,26768064,28541000,19570740,948863414,92.11,7.89,974265032,0,29839448,31815812,21816299,1057736592,92.11,0,2.82,3.01,2.06,35.2,1057.74,974.27,0,29.84,31.82,21.82
"Groveland","Essex","MA",2009,807774450,0,26590574,28489350,22304890,885159264,91.26,8.74,903674063,0,29747428,31871628,24952944,990246062,91.26,0,3,3.22,2.52,26.6,990.25,903.67,0,29.75,31.87,24.95
"Groveland","Essex","MA",2010,785338925,0,24763701,25840500,21698500,857641626,91.57,8.43,864396482,0,27256584,28441780,23882819,943977665,91.57,0,2.89,3.01,2.53,20.7,943.98,864.4,0,27.26,28.44,23.88
"Groveland","Essex","MA",2011,768188320,0,23421306,23290900,23865970,838766496,91.59,8.41,819646989,0,24990230,24851089,25464681,894952989,91.59,0,2.79,2.78,2.85,14.4,894.95,819.65,0,24.99,24.85,25.46
"Groveland","Essex","MA",2012,765066060,0,22946730,23476000,21337700,832826490,91.86,8.14,799764845,0,23987455,24540730,22305449,870598480,91.86,0,2.76,2.82,2.56,11.3,870.6,799.76,0,23.99,24.54,22.31
"Groveland","Essex","MA",2013,722665025,0,23054873,21860300,28200260,795780458,90.81,9.19,744535106,0,23752585,22521860,29053687,819863238,90.81,0,2.9,2.75,3.54,4.8,819.86,744.54,0,23.75,22.52,29.05
"Groveland","Essex","MA",2014,718263965,0,22162506,20826900,25449540,786702911,91.3,8.7,728188275,0,22468727,21114667,25801178,797572847,91.3,0,2.82,2.65,3.23,1.9,797.57,728.19,0,22.47,21.11,25.8
"Groveland","Essex","MA",2015,771442585,0,22567532,21811500,24148880,839970497,91.84,8.16,781174433,0,22852224,22086655,24453521,850566833,91.84,0,2.69,2.6,2.87,8.7,850.57,781.17,0,22.85,22.09,24.45
"Groveland","Essex","MA",2016,798445860,0,24481951,20356600,24044670,867329081,92.06,7.94,798445860,0,24481951,20356600,24044670,867329081,92.06,0,2.82,2.35,2.77,10.9,867.33,798.45,0,24.48,20.36,24.04
"Groveland","Essex","MA",2017,851897525,0,24623054,22106100,24124090,922750769,92.32,7.68,851897525,0,24623054,22106100,24124090,922750769,92.32,0,2.67,2.4,2.61,17.9,922.75,851.9,0,24.62,22.11,24.12
"Hamilton","Essex","MA",2003,1040461600,0,40679300,547800,9321370,1091010070,95.37,4.63,1357163409,0,53061504,714543,12158663,1423098119,95.37,0,3.73,0.05,0.85,0,1423.1,1357.16,0,53.06,0.71,12.16
"Hamilton","Essex","MA",2004,1156166000,0,45309100,602500,9644690,1211722290,95.42,4.58,1468967354,0,57567502,765507,12254066,1539554429,95.42,0,3.74,0.05,0.8,8.2,1539.55,1468.97,0,57.57,0.77,12.25
"Hamilton","Essex","MA",2005,1262268700,0,51058200,678700,9905820,1323911420,95.34,4.66,1551220296,0,62746162,834064,12173406,1626973928,95.34,0,3.86,0.05,0.75,14.3,1626.97,1551.22,0,62.75,0.83,12.17
"Hamilton","Essex","MA",2006,1412703500,0,54773500,697000,9756760,1477930760,95.59,4.41,1681838933,0,65208449,829786,11615529,1759492698,95.59,0,3.71,0.05,0.66,23.6,1759.49,1681.84,0,65.21,0.83,11.62
"Hamilton","Essex","MA",2007,1424341800,0,55110100,760400,9134403,1489346703,95.64,4.36,1648734952,0,63792236,880195,10573452,1723980834,95.64,0,3.7,0.05,0.61,21.1,1723.98,1648.73,0,63.79,0.88,10.57
"Hamilton","Essex","MA",2008,1408580100,0,59491800,823700,10376280,1479271880,95.22,4.78,1570201456,0,66317926,918212,11566861,1649004455,95.22,0,4.02,0.06,0.7,15.9,1649,1570.2,0,66.32,0.92,11.57
"Hamilton","Essex","MA",2009,1363501400,0,57758600,823600,15162801,1437246401,94.87,5.13,1525377350,0,64615746,921378,16962941,1607877415,94.87,0,4.02,0.06,1.05,13,1607.88,1525.38,0,64.62,0.92,16.96
"Hamilton","Essex","MA",2010,1304500000,0,56885000,823600,15769258,1377977858,94.67,5.33,1435819842,0,62611431,906509,17356699,1516694481,94.67,0,4.13,0.06,1.14,6.6,1516.69,1435.82,0,62.61,0.91,17.36
"Hamilton","Essex","MA",2011,1259232400,0,57257100,823600,15435154,1332748254,94.48,5.52,1343584664,0,61092584,878771,16469109,1422025128,94.48,0,4.3,0.06,1.16,-0.1,1422.03,1343.58,0,61.09,0.88,16.47
"Hamilton","Essex","MA",2012,1220611900,0,54970400,711500,15505378,1291799178,94.49,5.51,1275971499,0,57463526,743769,16208608,1350387403,94.49,0,4.26,0.06,1.2,-5.1,1350.39,1275.97,0,57.46,0.74,16.21
"Hamilton","Essex","MA",2013,1222152600,0,53065500,711500,16022404,1291952004,94.6,5.4,1259138721,0,54671426,733032,16507292,1331050471,94.6,0,4.11,0.06,1.24,-6.5,1331.05,1259.14,0,54.67,0.73,16.51
"Hamilton","Essex","MA",2014,1233986900,0,54238100,715000,14772292,1303712292,94.65,5.35,1251036994,0,54987512,724879,14976402,1321725788,94.65,0,4.16,0.05,1.13,-7.1,1321.73,1251.04,0,54.99,0.72,14.98
"Hamilton","Essex","MA",2015,1297319000,0,54307400,703300,13166953,1365496653,95.01,4.99,1313684846,0,54992495,712172,13333056,1382722569,95.01,0,3.98,0.05,0.96,-2.8,1382.72,1313.68,0,54.99,0.71,13.33
"Hamilton","Essex","MA",2016,1364735100,0,55964300,703300,13508706,1434911406,95.11,4.89,1364735100,0,55964300,703300,13508706,1434911406,95.11,0,3.9,0.05,0.94,0.8,1434.91,1364.74,0,55.96,0.7,13.51
"Hamilton","Essex","MA",2017,1424219400,0,58109700,703300,13831988,1496864388,95.15,4.85,1424219400,0,58109700,703300,13831988,1496864388,95.15,0,3.88,0.05,0.92,5.2,1496.86,1424.22,0,58.11,0.7,13.83
"Haverhill","Essex","MA",2003,3220506865,1369600,292247801,184851634,104142250,3803118150,84.72,15.28,4200783648,1786487,381203902,241117859,135841679,4960733575,84.68,0.04,7.68,4.86,2.74,0,4960.73,4200.78,1.79,381.2,241.12,135.84
"Haverhill","Essex","MA",2004,3510229822,1369600,300310679,198973020,108907980,4119791101,85.24,14.76,4459924452,1740146,381559900,252805281,138373095,5234402873,85.2,0.03,7.29,4.83,2.64,5.5,5234.4,4459.92,1.74,381.56,252.81,138.37
"Haverhill","Essex","MA",2005,4577877951,0,351864923,228469765,122159060,5280371699,86.7,13.3,5625820550,0,432411903,280769805,150123039,6489125296,86.7,0,6.66,4.33,2.31,30.8,6489.13,5625.82,0,432.41,280.77,150.12
"Haverhill","Essex","MA",2006,4907629856,0,359478090,233575475,123383120,5624066541,87.26,12.74,5842586899,0,427962589,278074152,146888951,6695512591,87.26,0,6.39,4.15,2.19,35,6695.51,5842.59,0,427.96,278.07,146.89
"Haverhill","Essex","MA",2007,5260602296,0,386490663,248759273,130989620,6026841852,87.29,12.71,6089366242,0,447379038,287949218,151625940,6976320439,87.29,0,6.41,4.13,2.17,40.6,6976.32,6089.37,0,447.38,287.95,151.63
"Haverhill","Essex","MA",2008,5365270748,0,466451597,264449604,184626890,6280798839,85.42,14.58,5980885247,0,519972543,294792716,205811094,7001461600,85.42,0,7.43,4.21,2.94,41.1,7001.46,5980.89,0,519.97,294.79,205.81
"Haverhill","Essex","MA",2009,5006448420,0,480898097,259982030,210082710,5957411257,84.04,15.96,5600817882,0,537990694,290847299,235023893,6664679769,84.04,0,8.07,4.36,3.53,34.3,6664.68,5600.82,0,537.99,290.85,235.02
"Haverhill","Essex","MA",2010,4566386602,0,464942316,256517636,210677440,5498523994,83.05,16.95,5026070134,0,511746572,282340446,231885664,6052042816,83.05,0,8.46,4.67,3.83,22,6052.04,5026.07,0,511.75,282.34,231.89
"Haverhill","Essex","MA",2011,4333559336,0,430108595,236681726,216143540,5216493197,83.07,16.93,4623851691,0,458920301,252536337,230622358,5565930687,83.07,0,8.25,4.54,4.14,12.2,5565.93,4623.85,0,458.92,252.54,230.62
"Haverhill","Essex","MA",2012,4218907194,0,420115685,228162349,220816930,5088002158,82.92,17.08,4410251396,0,439169600,238510418,230831855,5318763269,82.92,0,8.26,4.48,4.34,7.2,5318.76,4410.25,0,439.17,238.51,230.83
"Haverhill","Essex","MA",2013,4056936646,0,418963765,224100765,213699180,4913700356,82.56,17.44,4179712108,0,431642906,230882748,220166379,5062404140,82.56,0,8.53,4.56,4.35,2,5062.4,4179.71,0,431.64,230.88,220.17
"Haverhill","Essex","MA",2014,4095376076,0,417593077,220579765,207607460,4941156378,82.88,17.12,4151962211,0,423362994,223627533,210475989,5009428726,82.88,0,8.45,4.46,4.2,1,5009.43,4151.96,0,423.36,223.63,210.48
"Haverhill","Essex","MA",2015,4456251240,0,421070177,225423434,200918330,5303663181,84.02,15.98,4512467424,0,426382032,228267180,203452941,5370569576,84.02,0,7.94,4.25,3.79,8.3,5370.57,4512.47,0,426.38,228.27,203.45
"Haverhill","Essex","MA",2016,4573628445,0,411471004,237112495,209827290,5432039234,84.2,15.8,4573628445,0,411471004,237112495,209827290,5432039234,84.2,0,7.57,4.37,3.86,9.5,5432.04,4573.63,0,411.47,237.11,209.83
"Haverhill","Essex","MA",2017,4878245216,0,418951009,240599613,212785520,5750581358,84.83,15.17,4878245216,0,418951009,240599613,212785520,5750581358,84.83,0,7.29,4.18,3.7,15.9,5750.58,4878.25,0,418.95,240.6,212.79
"Ipswich","Essex","MA",2003,1554733524,0,77854899,42775020,14962151,1690325594,91.98,8.02,2027972440,0,101552830,55795132,19516418,2204836820,91.98,0,4.61,2.53,0.89,0,2204.84,2027.97,0,101.55,55.8,19.52
"Ipswich","Essex","MA",2004,1944771352,0,95173941,54795700,15728362,2110469355,92.15,7.85,2470930322,0,120923304,69620707,19983679,2681458012,92.15,0,4.51,2.6,0.75,21.6,2681.46,2470.93,0,120.92,69.62,19.98
"Ipswich","Essex","MA",2005,2054018227,0,94850750,88195900,15189993,2252254870,91.2,8.8,2524212763,0,116563461,108385220,18667203,2767828646,91.2,0,4.21,3.92,0.67,25.5,2767.83,2524.21,0,116.56,108.39,18.67
"Ipswich","Essex","MA",2006,2222622757,0,98073256,130662800,15333960,2466692773,90.11,9.89,2646056647,0,116757282,155555489,18255247,2936624665,90.11,0,3.98,5.3,0.62,33.2,2936.62,2646.06,0,116.76,155.56,18.26
"Ipswich","Essex","MA",2007,2548052063,0,119312265,141201620,15062040,2823627988,90.24,9.76,2949476380,0,138108916,163446756,17434939,3268466989,90.24,0,4.23,5,0.53,48.2,3268.47,2949.48,0,138.11,163.45,17.43
"Ipswich","Essex","MA",2008,2419300373,0,121632250,135307030,17929530,2694169183,89.8,10.2,2696892401,0,135588410,150832243,19986775,3003299829,89.8,0,4.51,5.02,0.67,36.2,3003.3,2696.89,0,135.59,150.83,19.99
"Ipswich","Essex","MA",2009,2357738535,0,120123748,134995230,29876630,2642734143,89.22,10.78,2637651093,0,134384933,151021969,33423607,2956481602,89.22,0,4.55,5.11,1.13,34.1,2956.48,2637.65,0,134.38,151.02,33.42
"Ipswich","Essex","MA",2010,2175491225,0,113798094,128337360,28523870,2446150549,88.94,11.06,2394490968,0,125253784,141256672,31395277,2692396700,88.94,0,4.65,5.25,1.17,22.1,2692.4,2394.49,0,125.25,141.26,31.4
"Ipswich","Essex","MA",2011,2148036788,0,113345698,129168630,30806720,2421357836,88.71,11.29,2291927435,0,120938392,137821255,32870371,2583557454,88.71,0,4.68,5.33,1.27,17.2,2583.56,2291.93,0,120.94,137.82,32.87
"Ipswich","Essex","MA",2012,2092274733,0,114491986,129424630,27323710,2363515059,88.52,11.48,2187167704,0,119684652,135294551,28562949,2470709856,88.52,0,4.84,5.48,1.16,12.1,2470.71,2187.17,0,119.68,135.29,28.56
"Ipswich","Essex","MA",2013,2061294583,0,112687522,127722130,31288260,2332992495,88.35,11.65,2123675738,0,116097795,131587397,32235140,2403596070,88.35,0,4.83,5.47,1.34,9,2403.6,2123.68,0,116.1,131.59,32.24
"Ipswich","Essex","MA",2014,2107866235,0,119847403,129288610,31611170,2388613418,88.25,11.75,2136990789,0,121503344,131075001,32047944,2421617078,88.25,0,5.02,5.41,1.32,9.8,2421.62,2136.99,0,121.5,131.08,32.05
"Ipswich","Essex","MA",2015,2195057665,0,120449939,128536910,27874230,2471918744,88.8,11.2,2222748600,0,121969431,130158420,28225867,2503102318,88.8,0,4.87,5.2,1.13,13.5,2503.1,2222.75,0,121.97,130.16,28.23
"Ipswich","Essex","MA",2016,2240049841,0,120510415,129686410,29199240,2519445906,88.91,11.09,2240049841,0,120510415,129686410,29199240,2519445906,88.91,0,4.78,5.15,1.16,14.3,2519.45,2240.05,0,120.51,129.69,29.2
"Ipswich","Essex","MA",2017,2431981915,0,128084432,135987470,30702130,2726755947,89.19,10.81,2431981915,0,128084432,135987470,30702130,2726755947,89.19,0,4.7,4.99,1.13,23.7,2726.76,2431.98,0,128.08,135.99,30.7
"Lawrence","Essex","MA",2003,1651965652,0,215088948,134510800,97074890,2098640290,78.72,21.28,2154800653,0,280558984,175453987,126623115,2737436740,78.72,0,10.25,6.41,4.63,0,2737.44,2154.8,0,280.56,175.45,126.62
"Lawrence","Essex","MA",2004,1661731335,0,217029165,137437300,99838820,2116036620,78.53,21.47,2111313671,0,275746526,174621038,126850268,2688531504,78.53,0,10.26,6.5,4.72,-1.8,2688.53,2111.31,0,275.75,174.62,126.85
"Lawrence","Essex","MA",2005,2408226951,0,233824249,142670600,89626780,2874348580,83.78,16.22,2959504997,0,287350008,175329968,110143649,3532328621,83.78,0,8.13,4.96,3.12,29,3532.33,2959.5,0,287.35,175.33,110.14
"Lawrence","Essex","MA",2006,2845514908,0,283547492,160974600,95731450,3385768450,84.04,15.96,3387616550,0,337566383,191642018,113969336,4030794288,84.04,0,8.37,4.75,2.83,47.2,4030.79,3387.62,0,337.57,191.64,113.97
"Lawrence","Essex","MA",2007,3024915221,0,289187279,170492400,96765040,3581359940,84.46,15.54,3501465344,0,334746319,197352053,112009564,4145573280,84.46,0,8.07,4.76,2.7,51.4,4145.57,3501.47,0,334.75,197.35,112.01
"Lawrence","Essex","MA",2008,3054331722,0,296824878,185317600,116703220,3653177420,83.61,16.39,3404787642,0,330882749,206581057,130093820,4072345267,83.61,0,8.13,5.07,3.19,48.8,4072.35,3404.79,0,330.88,206.58,130.09
"Lawrence","Essex","MA",2009,2831666497,0,324058403,200200100,126229660,3482154660,81.32,18.68,3167844153,0,362530869,223968012,141215744,3895558778,81.32,0,9.31,5.75,3.63,42.3,3895.56,3167.84,0,362.53,223.97,141.22
"Lawrence","Essex","MA",2010,2331181389,0,309899311,194877900,143970790,2979929390,78.23,21.77,2565853962,0,341095883,214495635,158463869,3279909349,78.23,0,10.4,6.54,4.83,19.8,3279.91,2565.85,0,341.1,214.5,158.46
"Lawrence","Essex","MA",2011,2193228846,0,308416654,203376700,149199370,2854221570,76.84,23.16,2340146776,0,329076576,217000305,159193796,3045417453,76.84,0,10.81,7.13,5.23,11.3,3045.42,2340.15,0,329.08,217,159.19
"Lawrence","Essex","MA",2012,2177269713,0,313166987,202150600,149378760,2841966060,76.61,23.39,2276017544,0,327370354,211318933,156153680,2970860511,76.61,0,11.02,7.11,5.26,8.5,2970.86,2276.02,0,327.37,211.32,156.15
"Lawrence","Essex","MA",2013,2151293326,0,313582474,199752400,154725420,2819353620,76.3,23.7,2216398122,0,323072450,205797526,159407890,2904675989,76.3,0,11.12,7.09,5.49,6.1,2904.68,2216.4,0,323.07,205.8,159.41
"Lawrence","Essex","MA",2014,2255448267,0,297169133,204663100,158440430,2915720930,77.35,22.65,2286611974,0,301275142,207490946,160629614,2956007676,77.35,0,10.19,7.02,5.43,8,2956.01,2286.61,0,301.28,207.49,160.63
"Lawrence","Essex","MA",2015,2423331973,0,315604947,214706000,161705640,3115348560,77.79,22.21,2453902618,0,319586344,217414544,163745577,3154649084,77.79,0,10.13,6.89,5.19,15.2,3154.65,2453.9,0,319.59,217.41,163.75
"Lawrence","Essex","MA",2016,2492054181,0,312789439,216927700,170163010,3191934330,78.07,21.93,2492054181,0,312789439,216927700,170163010,3191934330,78.07,0,9.8,6.8,5.33,16.6,3191.93,2492.05,0,312.79,216.93,170.16
"Lawrence","Essex","MA",2017,2683174883,0,316439761,221164776,180736940,3401516360,78.88,21.12,2683174883,0,316439761,221164776,180736940,3401516360,78.88,0,9.3,6.5,5.31,24.3,3401.52,2683.17,0,316.44,221.16,180.74
"Lynn","Essex","MA",2003,4093578929,0,330581516,135561840,96555010,4656277295,87.92,12.08,5339606511,0,431205858,176824949,125944991,6073582308,87.92,0,7.1,2.91,2.07,0,6073.58,5339.61,0,431.21,176.82,125.94
"Lynn","Essex","MA",2004,4912621591,0,352109922,137504900,106347020,5508583433,89.18,10.82,6241734093,0,447373457,174706927,135119265,6998933743,89.18,0,6.39,2.5,1.93,15.2,6998.93,6241.73,0,447.37,174.71,135.12
"Lynn","Essex","MA",2005,5550211903,0,440961667,156419200,101672150,6249264920,88.81,11.19,6820735833,0,541904182,192225821,124946378,7679812215,88.81,0,7.06,2.5,1.63,26.4,7679.81,6820.74,0,541.9,192.23,124.95
"Lynn","Essex","MA",2006,6024427959,0,460329322,153730600,136281750,6774769631,88.92,11.08,7172147228,0,548027081,183017957,162244911,8065437177,88.92,0,6.79,2.27,2.01,32.8,8065.44,7172.15,0,548.03,183.02,162.24
