"Municipal","State","Year","Average_Monthly_Employment","Average_Weekly_Wage","Number_of_Employer_Establishments","Total_Wages_Paid_to_All_Workers","Inflation_Adjusted_Average_Weekly_Wage","Change","Employment_Change_Pct","Establishment_Change","Establishment_Change_Pct","Average_Weekly_Wage_Change","Average_Weekly_Wage_Change_Pct","Employment_difference","Establishment_difference","Average_Weekly_Wage_difference"
"Foxborough","MA",2005,9937,1253,586,647503721,1473,1.03726513569937,103.7,1.0445632798574,104.5,1.0491452991453,104.9,3.7,4.5,4.9
"Foxborough","MA",2006,10131,1224,590,644622793,1394,1.05751565762004,105.8,1.05169340463458,105.2,0.992877492877493,99.3,5.8,5.2,-0.7
"Foxborough","MA",2007,10333,1231,611,661567835,1363,1.0786012526096,107.9,1.08912655971479,108.9,0.970797720797721,97.1,7.9,8.9,-2.9
"Foxborough","MA",2008,11316,1171,632,688792752,1249,1.1812108559499,118.1,1.12655971479501,112.7,0.88960113960114,89,18.1,12.7,-11
"Foxborough","MA",2009,11291,1128,631,662056618,1207,1.1786012526096,117.9,1.12477718360071,112.5,0.85968660968661,86,17.9,12.5,-14
"Foxborough","MA",2010,11948,1111,670,690426214,1170,1.24718162839248,124.7,1.19429590017825,119.4,0.833333333333333,83.3,24.7,19.4,-16.7
"Foxborough","MA",2011,12310,1142,676,730857164,1166,1.28496868475992,128.5,1.20499108734403,120.5,0.83048433048433,83,28.5,20.5,-17
"Foxborough","MA",2012,12659,1206,681,793674673,1206,1.3213987473904,132.1,1.21390374331551,121.4,0.858974358974359,85.9,32.1,21.4,-14.1
"Framingham","MA",2003,45085,1034,2274,2423473412,1290,1,100,1,100,1,100,0,0,0
"Framingham","MA",2004,45079,1113,2338,2608369836,1353,0.999866918043695,100,1.02814423922603,102.8,1.04883720930233,104.9,0,2.8,4.9
"Framingham","MA",2005,45540,1152,2246,2728945192,1354,1.01009204835311,101,0.98768689533861,98.8,1.04961240310078,105,1,-1.2,5
"Framingham","MA",2006,44759,1229,2219,2860406995,1400,0.992769213707442,99.3,0.975813544415128,97.6,1.08527131782946,108.5,-0.7,-2.4,8.5
"Framingham","MA",2007,45646,1268,2210,3009788545,1404,1.01244316291449,101.2,0.971855760773967,97.2,1.08837209302326,108.8,1.2,-2.8,8.8
"Framingham","MA",2008,45629,1316,2189,3122146286,1403,1.01206609737163,101.2,0.962620932277924,96.3,1.08759689922481,108.8,1.2,-3.7,8.8
"Framingham","MA",2009,44698,1305,2193,3033919607,1397,0.991416213818343,99.1,0.964379947229551,96.4,1.08294573643411,108.3,-0.9,-3.6,8.3
"Framingham","MA",2010,44636,1324,2241,3074095629,1394,0.990041033603194,99,0.985488126649076,98.5,1.08062015503876,108.1,-1,-1.5,8.1
"Framingham","MA",2011,45330,1388,2298,3271139961,1417,1.00543417988244,100.5,1.01055408970976,101.1,1.0984496124031,109.8,0.5,1.1,9.8
"Framingham","MA",2012,45519,1392,2227,3295044313,1392,1.00962626150604,101,0.979331574318382,97.9,1.07906976744186,107.9,1,-2.1,7.9
"Franklin","MA",2003,16206,846,864,712812952,1056,1,100,1,100,1,100,0,0,0
"Franklin","MA",2004,16357,881,894,749669661,1071,1.0093175367148,100.9,1.03472222222222,103.5,1.01420454545455,101.4,0.9,3.5,1.4
"Franklin","MA",2005,16026,938,873,781447311,1103,0.988893002591633,98.9,1.01041666666667,101,1.04450757575758,104.5,-1.1,1,4.5
"Franklin","MA",2006,16026,1012,880,843413134,1153,0.988893002591633,98.9,1.01851851851852,101.9,1.09185606060606,109.2,-1.1,1.9,9.2
"Franklin","MA",2007,16227,1077,888,908730731,1193,1.00129581636431,100.1,1.02777777777778,102.8,1.12973484848485,113,0.1,2.8,13
"Franklin","MA",2008,15760,1058,881,866795143,1128,0.972479328643712,97.2,1.01967592592593,102,1.06818181818182,106.8,-2.8,2,6.8
"Franklin","MA",2009,14559,1043,873,789292355,1116,0.898370973713439,89.8,1.01041666666667,101,1.05681818181818,105.7,-10.2,1,5.7
"Franklin","MA",2010,14660,1039,923,792350383,1094,0.904603233370357,90.5,1.06828703703704,106.8,1.03598484848485,103.6,-9.5,6.8,3.6
"Franklin","MA",2011,14777,1056,928,811361137,1078,0.911822781685795,91.2,1.07407407407407,107.4,1.02083333333333,102.1,-8.8,7.4,2.1
"Franklin","MA",2012,14889,1074,897,831670762,1074,0.918733802295446,91.9,1.03819444444444,103.8,1.01704545454545,101.7,-8.1,3.8,1.7
"Freetown","MA",2003,2164,591,243,66536736,737,1,100,1,100,1,100,0,0,0
"Freetown","MA",2004,2388,635,251,78877895,772,1.10351201478743,110.4,1.03292181069959,103.3,1.04748982360923,104.7,10.4,3.3,4.7
"Freetown","MA",2005,2732,721,256,102478446,848,1.26247689463956,126.2,1.05349794238683,105.3,1.1506105834464,115.1,26.2,5.3,15.1
"Freetown","MA",2006,3757,820,265,160212444,934,1.73613678373383,173.6,1.09053497942387,109.1,1.26729986431479,126.7,73.6,9.1,26.7
"Freetown","MA",2007,3861,839,257,168472287,929,1.78419593345656,178.4,1.05761316872428,105.8,1.26051560379919,126.1,78.4,5.8,26.1
"Freetown","MA",2008,3939,876,254,179357117,934,1.82024029574861,182,1.04526748971193,104.5,1.26729986431479,126.7,82,4.5,26.7
"Freetown","MA",2009,3851,891,256,178442517,954,1.77957486136784,178,1.05349794238683,105.3,1.2944369063772,129.4,78,5.3,29.4
"Freetown","MA",2010,3806,877,269,173545459,923,1.75878003696858,175.9,1.10699588477366,110.7,1.25237449118046,125.2,75.9,10.7,25.2
"Freetown","MA",2011,3752,939,263,183286140,958,1.73382624768946,173.4,1.08230452674897,108.2,1.29986431478969,130,73.4,8.2,30
"Freetown","MA",2012,3686,949,246,181877741,949,1.70332717190388,170.3,1.01234567901235,101.2,1.2876526458616,128.8,70.3,1.2,28.8
"Gardner","MA",2003,8644,619,485,278307334,772,1,100,1,100,1,100,0,0,0
"Gardner","MA",2004,8647,643,497,289029449,782,1.00034706154558,100,1.02474226804124,102.5,1.01295336787565,101.3,0,2.5,1.3
"Gardner","MA",2005,8585,657,489,293435827,772,0.993174456270245,99.3,1.00824742268041,100.8,1,100,-0.7,0.8,0
"Gardner","MA",2006,8623,673,488,301745968,766,0.997570569180935,99.8,1.00618556701031,100.6,0.992227979274611,99.2,-0.2,0.6,-0.8
"Gardner","MA",2007,8671,710,489,319916878,786,1.00312355391023,100.3,1.00824742268041,100.8,1.01813471502591,101.8,0.3,0.8,1.8
"Gardner","MA",2008,8515,743,500,329201231,792,0.985076353540028,98.5,1.03092783505155,103.1,1.0259067357513,102.6,-1.5,3.1,2.6
"Gardner","MA",2009,8311,749,507,323856951,802,0.961476168440537,96.1,1.04536082474227,104.5,1.03886010362694,103.9,-3.9,4.5,3.9
"Gardner","MA",2010,8032,748,530,312339069,788,0.929199444701527,92.9,1.09278350515464,109.3,1.02072538860104,102.1,-7.1,9.3,2.1
"Gardner","MA",2011,8053,759,525,317669560,775,0.931628875520592,93.2,1.08247422680412,108.2,1.00388601036269,100.4,-6.8,8.2,0.4
"Gardner","MA",2012,8103,762,499,321092420,762,0.937413234613605,93.7,1.02886597938144,102.9,0.987046632124352,98.7,-6.3,2.9,-1.3
"Georgetown","MA",2003,2433,771,225,97539491,962,1,100,1,100,1,100,0,0,0
"Georgetown","MA",2004,2496,791,234,102680679,961,1.02589395807645,102.6,1.04,104,0.998960498960499,99.9,2.6,4,-0.1
"Georgetown","MA",2005,2504,818,237,106573685,962,1.02918207973695,102.9,1.05333333333333,105.3,1,100,2.9,5.3,0
"Georgetown","MA",2006,2468,830,235,106510018,945,1.01438553226469,101.4,1.04444444444444,104.4,0.982328482328482,98.2,1.4,4.4,-1.8
"Georgetown","MA",2007,2351,818,221,100056206,906,0.96629675297986,96.6,0.982222222222222,98.2,0.941787941787942,94.2,-3.4,-1.8,-5.8
"Georgetown","MA",2008,2314,863,224,103880472,920,0.951089190300041,95.1,0.995555555555556,99.6,0.956340956340956,95.6,-4.9,-0.4,-4.4
"Georgetown","MA",2009,2200,926,212,105915419,991,0.904233456637896,90.4,0.942222222222222,94.2,1.03014553014553,103,-9.6,-5.8,3
"Georgetown","MA",2010,1966,951,217,97173357,1001,0.808055898068229,80.8,0.964444444444444,96.4,1.04054054054054,104.1,-19.2,-3.6,4.1
"Georgetown","MA",2011,2095,934,221,101756216,953,0.861076859843814,86.1,0.982222222222222,98.2,0.990644490644491,99.1,-13.9,-1.8,-0.9
"Georgetown","MA",2012,2309,874,206,104893747,874,0.949034114262228,94.9,0.915555555555556,91.6,0.908523908523909,90.9,-5.1,-8.4,-9.1
"Gill","MA",2003,194,420,32,4229949,524,1,100,1,100,1,100,0,0,0
"Gill","MA",2004,284,382,34,5626605,464,1.4639175257732,146.4,1.0625,106.2,0.885496183206107,88.5,46.4,6.2,-11.5
"Gill","MA",2005,296,395,35,6072443,464,1.52577319587629,152.6,1.09375,109.4,0.885496183206107,88.5,52.6,9.4,-11.5
"Gill","MA",2006,283,418,33,6148448,476,1.45876288659794,145.9,1.03125,103.1,0.908396946564885,90.8,45.9,3.1,-9.2
"Gill","MA",2007,293,445,33,6784320,493,1.51030927835052,151,1.03125,103.1,0.940839694656489,94.1,51,3.1,-5.9
"Gill","MA",2008,285,459,33,6802138,489,1.46907216494845,146.9,1.03125,103.1,0.933206106870229,93.3,46.9,3.1,-6.7
"Gill","MA",2009,291,458,37,6927916,490,1.5,150,1.15625,115.6,0.935114503816794,93.5,50,15.6,-6.5
"Gill","MA",2010,302,479,39,7523343,504,1.55670103092784,155.7,1.21875,121.9,0.961832061068702,96.2,55.7,21.9,-3.8
"Gill","MA",2011,277,511,35,7365601,522,1.42783505154639,142.8,1.09375,109.4,0.99618320610687,99.6,42.8,9.4,-0.4
"Gill","MA",2012,311,498,38,8053196,498,1.60309278350515,160.3,1.1875,118.8,0.950381679389313,95,60.3,18.8,-5
"Gloucester","MA",2003,10741,788,1067,440265112,983,1,100,1,100,1,100,0,0,0
"Gloucester","MA",2004,10865,802,1086,453156733,975,1.01154454892468,101.2,1.01780693533271,101.8,0.991861648016277,99.2,1.2,1.8,-0.8
"Gloucester","MA",2005,10702,878,1045,488767862,1032,0.996369053160786,99.6,0.979381443298969,97.9,1.04984740590031,105,-0.4,-2.1,5
"Gloucester","MA",2006,10681,910,1029,505589764,1036,0.99441392793967,99.4,0.964386129334583,96.4,1.05391658189217,105.4,-0.6,-3.6,5.4
"Gloucester","MA",2007,10838,996,1041,561338111,1103,1.00903081649753,100.9,0.975632614807873,97.6,1.12207527975585,112.2,0.9,-2.4,12.2
"Gloucester","MA",2008,10632,938,1030,518310351,1000,0.989851969090401,99,0.965323336457357,96.5,1.01729399796541,101.7,-1,-3.5,1.7
"Gloucester","MA",2009,10276,909,1016,485610698,973,0.956707941532446,95.7,0.952202436738519,95.2,0.989827060020346,99,-4.3,-4.8,-1
"Gloucester","MA",2010,10383,953,1049,514711672,1003,0.966669770040034,96.7,0.983130271790066,98.3,1.02034587995931,102,-3.3,-1.7,2
"Gloucester","MA",2011,10801,1189,1057,667556554,1214,1.00558607206033,100.6,0.990627928772259,99.1,1.23499491353001,123.5,0.6,-0.9,23.5
"Gloucester","MA",2012,10948,1040,1042,591802691,1040,1.01927194860814,101.9,0.976569821930647,97.7,1.05798575788403,105.8,1.9,-2.3,5.8
"Goshen","MA",2003,100,460,22,2403673,574,1,100,1,100,1,100,0,0,0
"Goshen","MA",2004,98,524,21,2674987,637,0.98,98,0.954545454545455,95.5,1.10975609756098,111,-2,-4.5,11
"Goshen","MA",2005,130,417,20,2815764,490,1.3,130,0.909090909090909,90.9,0.853658536585366,85.4,30,-9.1,-14.6
"Goshen","MA",2006,136,443,23,3130387,505,1.36,136,1.04545454545455,104.5,0.879790940766551,88,36,4.5,-12
"Goshen","MA",2007,149,478,23,3704493,529,1.49,149,1.04545454545455,104.5,0.921602787456446,92.2,49,4.5,-7.8
"Goshen","MA",2008,152,490,23,3875919,523,1.52,152,1.04545454545455,104.5,0.911149825783972,91.1,52,4.5,-8.9
"Goshen","MA",2009,156,546,25,4428215,584,1.56,156,1.13636363636364,113.6,1.01742160278746,101.7,56,13.6,1.7
"Goshen","MA",2010,164,478,25,4079476,503,1.64,164,1.13636363636364,113.6,0.876306620209059,87.6,64,13.6,-12.4
"Goshen","MA",2011,172,459,27,4109043,468,1.72,172,1.22727272727273,122.7,0.815331010452962,81.5,72,22.7,-18.5
"Goshen","MA",2012,164,478,27,4072657,478,1.64,164,1.22727272727273,122.7,0.832752613240418,83.3,64,22.7,-16.7
"Gosnold","MA",2003,47,324,9,787885,404,1,100,1,100,1,100,0,0,0
"Gosnold","MA",2004,50,325,9,836751,395,1.06382978723404,106.4,1,100,0.977722772277228,97.8,6.4,0,-2.2
"Gosnold","MA",2005,49,331,9,844207,389,1.04255319148936,104.3,1,100,0.962871287128713,96.3,4.3,0,-3.7
"Gosnold","MA",2006,45,377,11,881808,429,0.957446808510638,95.7,1.22222222222222,122.2,1.06188118811881,106.2,-4.3,22.2,6.2
"Gosnold","MA",2007,46,386,12,922826,427,0.978723404255319,97.9,1.33333333333333,133.3,1.05693069306931,105.7,-2.1,33.3,5.7
"Gosnold","MA",2008,44,417,13,953282,445,0.936170212765957,93.6,1.44444444444444,144.4,1.10148514851485,110.1,-6.4,44.4,10.1
"Gosnold","MA",2009,43,467,13,1043350,500,0.914893617021277,91.5,1.44444444444444,144.4,1.23762376237624,123.8,-8.5,44.4,23.8
"Gosnold","MA",2010,41,521,13,1109955,549,0.872340425531915,87.2,1.44444444444444,144.4,1.35891089108911,135.9,-12.8,44.4,35.9
"Gosnold","MA",2011,41,553,14,1178119,564,0.872340425531915,87.2,1.55555555555556,155.6,1.3960396039604,139.6,-12.8,55.6,39.6
"Gosnold","MA",2012,38,575,12,1136720,575,0.808510638297872,80.9,1.33333333333333,133.3,1.42326732673267,142.3,-19.1,33.3,42.3
"Grafton","MA",2003,4698,784,333,191526697,978,1,100,1,100,1,100,0,0,0
"Grafton","MA",2004,4625,819,350,197087521,995,0.98446147296722,98.4,1.05105105105105,105.1,1.01738241308793,101.7,-1.6,5.1,1.7
"Grafton","MA",2005,4306,868,354,194249826,1020,0.916560238399319,91.7,1.06306306306306,106.3,1.04294478527607,104.3,-8.3,6.3,4.3
"Grafton","MA",2006,4412,906,346,207821403,1032,0.939123031077054,93.9,1.03903903903904,103.9,1.05521472392638,105.5,-6.1,3.9,5.5
"Grafton","MA",2007,4325,991,346,222931374,1097,0.920604512558536,92.1,1.03903903903904,103.9,1.12167689161554,112.2,-7.9,3.9,12.2
"Grafton","MA",2008,4318,967,360,217026701,1031,0.919114516815666,91.9,1.08108108108108,108.1,1.05419222903885,105.4,-8.1,8.1,5.4
"Grafton","MA",2009,4081,919,359,195050808,983,0.868667518092805,86.9,1.07807807807808,107.8,1.00511247443763,100.5,-13.1,7.8,0.5
"Grafton","MA",2010,4050,953,376,200675180,1003,0.862068965517241,86.2,1.12912912912913,112.9,1.02556237218814,102.6,-13.8,12.9,2.6
"Grafton","MA",2011,4012,967,379,201756394,987,0.853980417198808,85.4,1.13813813813814,113.8,1.00920245398773,100.9,-14.6,13.8,0.9
"Grafton","MA",2012,4107,986,343,210590003,986,0.874201787994891,87.4,1.03003003003003,103,1.0081799591002,100.8,-12.6,3,0.8
"Granby","MA",2003,839,534,128,23281599,666,1,100,1,100,1,100,0,0,0
"Granby","MA",2004,853,552,143,24460251,671,1.01668653158522,101.7,1.1171875,111.7,1.00750750750751,100.8,1.7,11.7,0.8
"Granby","MA",2005,852,546,140,24170794,642,1.01549463647199,101.5,1.09375,109.4,0.963963963963964,96.4,1.5,9.4,-3.6
"Granby","MA",2006,821,578,141,24693011,658,0.978545887961859,97.9,1.1015625,110.2,0.987987987987988,98.8,-2.1,10.2,-1.2
"Granby","MA",2007,794,592,143,24430767,656,0.946364719904648,94.6,1.1171875,111.7,0.984984984984985,98.5,-5.4,11.7,-1.5
"Granby","MA",2008,770,611,136,24453435,652,0.917759237187127,91.8,1.0625,106.2,0.978978978978979,97.9,-8.2,6.2,-2.1
"Granby","MA",2009,745,607,141,23527950,650,0.887961859356377,88.8,1.1015625,110.2,0.975975975975976,97.6,-11.2,10.2,-2.4
"Granby","MA",2010,755,635,147,24941847,669,0.899880810488677,90,1.1484375,114.8,1.0045045045045,100.5,-10,14.8,0.5
"Granby","MA",2011,799,623,144,25890978,636,0.952324195470799,95.2,1.125,112.5,0.954954954954955,95.5,-4.8,12.5,-4.5
"Granby","MA",2012,899,618,144,28900207,618,1.0715137067938,107.2,1.125,112.5,0.927927927927928,92.8,7.2,12.5,-7.2
"Granville","MA",2003,167,351,22,3037896,438,1,100,1,100,1,100,0,0,0
"Granville","MA",2004,163,384,25,3264721,467,0.976047904191617,97.6,1.13636363636364,113.6,1.0662100456621,106.6,-2.4,13.6,6.6
"Granville","MA",2005,171,366,26,3258498,430,1.02395209580838,102.4,1.18181818181818,118.2,0.981735159817352,98.2,2.4,18.2,-1.8
"Granville","MA",2006,164,381,23,3246467,434,0.982035928143713,98.2,1.04545454545455,104.5,0.990867579908676,99.1,-1.8,4.5,-0.9
"Granville","MA",2007,162,459,26,3863179,508,0.970059880239521,97,1.18181818181818,118.2,1.15981735159817,116,-3,18.2,16
"Granville","MA",2008,173,419,26,3766827,447,1.03592814371257,103.6,1.18181818181818,118.2,1.02054794520548,102.1,3.6,18.2,2.1
"Granville","MA",2009,156,413,33,3347966,442,0.934131736526946,93.4,1.5,150,1.00913242009132,100.9,-6.6,50,0.9
"Granville","MA",2010,156,441,35,3578336,464,0.934131736526946,93.4,1.59090909090909,159.1,1.05936073059361,105.9,-6.6,59.1,5.9
"Granville","MA",2011,165,469,35,4025097,479,0.988023952095808,98.8,1.59090909090909,159.1,1.09360730593607,109.4,-1.2,59.1,9.4
"Granville","MA",2012,161,497,35,4160940,497,0.964071856287425,96.4,1.59090909090909,159.1,1.13470319634703,113.5,-3.6,59.1,13.5
"Great Barrington","MA",2003,5390,554,505,155403439,691,1,100,1,100,1,100,0,0,0
"Great Barrington","MA",2004,5330,584,514,161894878,710,0.98886827458256,98.9,1.01782178217822,101.8,1.02749638205499,102.7,-1.1,1.8,2.7
"Great Barrington","MA",2005,5445,607,514,171810025,714,1.01020408163265,101,1.01782178217822,101.8,1.03328509406657,103.3,1,1.8,3.3
"Great Barrington","MA",2006,5468,629,504,178801313,716,1.01447124304267,101.4,0.998019801980198,99.8,1.03617945007236,103.6,1.4,-0.2,3.6
"Great Barrington","MA",2007,5223,635,509,172546072,703,0.969016697588126,96.9,1.00792079207921,100.8,1.01736613603473,101.7,-3.1,0.8,1.7
"Great Barrington","MA",2008,5485,676,521,192682482,721,1.01762523191095,101.8,1.03168316831683,103.2,1.04341534008683,104.3,1.8,3.2,4.3
"Great Barrington","MA",2009,4922,669,515,171231923,716,0.91317254174397,91.3,1.01980198019802,102,1.03617945007236,103.6,-8.7,2,3.6
"Great Barrington","MA",2010,4842,670,516,168636044,705,0.898330241187384,89.8,1.02178217821782,102.2,1.02026049204052,102,-10.2,2.2,2
"Great Barrington","MA",2011,4887,680,511,172729277,694,0.906679035250464,90.7,1.01188118811881,101.2,1.00434153400868,100.4,-9.3,1.2,0.4
"Great Barrington","MA",2012,4930,694,494,177922505,694,0.914656771799629,91.5,0.978217821782178,97.8,1.00434153400868,100.4,-8.5,-2.2,0.4
"Greenfield","MA",2003,10386,554,705,298963540,691,1,100,1,100,1,100,0,0,0
"Greenfield","MA",2004,10262,587,717,313147689,713,0.988060851145773,98.8,1.01702127659574,101.7,1.03183791606368,103.2,-1.2,1.7,3.2
"Greenfield","MA",2005,10234,602,724,320596785,708,0.985364914307722,98.5,1.02695035460993,102.7,1.0246020260492,102.5,-1.5,2.7,2.5
"Greenfield","MA",2006,10177,625,727,330870417,712,0.979876757173118,98,1.03120567375887,103.1,1.03039073806078,103,-2,3.1,3
"Greenfield","MA",2007,10125,650,708,342198071,720,0.974870017331023,97.5,1.00425531914894,100.4,1.04196816208394,104.2,-2.5,0.4,4.2
"Greenfield","MA",2008,10087,679,716,356398512,724,0.971211245907953,97.1,1.01560283687943,101.6,1.04775687409551,104.8,-2.9,1.6,4.8
"Greenfield","MA",2009,9682,672,737,338126734,719,0.932216445214712,93.2,1.04539007092199,104.5,1.04052098408104,104.1,-6.8,4.5,4.1
"Greenfield","MA",2010,9898,680,781,349940587,716,0.953013672251107,95.3,1.10780141843972,110.8,1.03617945007236,103.6,-4.7,10.8,3.6
"Greenfield","MA",2011,9961,683,771,353700500,697,0.959079530136723,95.9,1.0936170212766,109.4,1.00868306801737,100.9,-4.1,9.4,0.9
"Greenfield","MA",2012,9856,700,748,358684715,700,0.94896976699403,94.9,1.06099290780142,106.1,1.01302460202605,101.3,-5.1,6.1,1.3
"Groton","MA",2003,3018,798,250,125241861,996,1,100,1,100,1,100,0,0,0
"Groton","MA",2004,3097,957,259,154112706,1163,1.02617627567926,102.6,1.036,103.6,1.16767068273092,116.8,2.6,3.6,16.8
"Groton","MA",2005,3160,856,251,140588189,1006,1.04705102717031,104.7,1.004,100.4,1.01004016064257,101,4.7,0.4,1
"Groton","MA",2006,3420,823,257,146293544,937,1.13320079522863,113.3,1.028,102.8,0.940763052208835,94.1,13.3,2.8,-5.9
"Groton","MA",2007,3417,850,262,151019737,941,1.13220675944334,113.2,1.048,104.8,0.944779116465863,94.5,13.2,4.8,-5.5
"Groton","MA",2008,3253,879,262,148721935,937,1.07786613651425,107.8,1.048,104.8,0.940763052208835,94.1,7.8,4.8,-5.9
"Groton","MA",2009,3266,823,263,139756161,881,1.08217362491716,108.2,1.052,105.2,0.884538152610442,88.5,8.2,5.2,-11.5
"Groton","MA",2010,3183,884,271,146341649,931,1.05467196819085,105.5,1.084,108.4,0.934738955823293,93.5,5.5,8.4,-6.5
"Groton","MA",2011,3083,899,267,144072249,918,1.02153744201458,102.2,1.068,106.8,0.921686746987952,92.2,2.2,6.8,-7.8
"Groton","MA",2012,3212,886,255,147973447,886,1.06428098078197,106.4,1.02,102,0.889558232931727,89,6.4,2,-11
"Groveland","MA",2003,1199,760,140,47347966,948,1,100,1,100,1,100,0,0,0
"Groveland","MA",2004,1200,757,143,47225618,920,1.00083402835696,100.1,1.02142857142857,102.1,0.970464135021097,97,0.1,2.1,-3
"Groveland","MA",2005,1181,776,140,47663314,912,0.984987489574646,98.5,1,100,0.962025316455696,96.2,-1.5,0,-3.8
"Groveland","MA",2006,1198,780,138,48618525,888,0.999165971643036,99.9,0.985714285714286,98.6,0.936708860759494,93.7,-0.1,-1.4,-6.3
"Groveland","MA",2007,1175,838,137,51179659,928,0.979983319432861,98,0.978571428571429,97.9,0.978902953586498,97.9,-2,-2.1,-2.1
"Groveland","MA",2008,1176,863,133,52786769,920,0.980817347789825,98.1,0.95,95,0.970464135021097,97,-1.9,-5,-3
"Groveland","MA",2009,1108,850,124,48981720,910,0.924103419516264,92.4,0.885714285714286,88.6,0.959915611814346,96,-7.6,-11.4,-4
"Groveland","MA",2010,1124,840,139,49120884,884,0.93744787322769,93.7,0.992857142857143,99.3,0.932489451476793,93.2,-6.3,-0.7,-6.8
"Groveland","MA",2011,1115,919,141,53286266,938,0.929941618015013,93,1.00714285714286,100.7,0.989451476793249,98.9,-7,0.7,-1.1
"Groveland","MA",2012,1269,959,129,63302075,959,1.05838198498749,105.8,0.921428571428571,92.1,1.01160337552743,101.2,5.8,-7.9,1.2
"Hadley","MA",2003,4919,513,311,131319518,640,1,100,1,100,1,100,0,0,0
"Hadley","MA",2004,4736,506,315,124566267,615,0.96279731652775,96.3,1.01286173633441,101.3,0.9609375,96.1,-3.7,1.3,-3.9
"Hadley","MA",2005,5099,586,320,155389569,689,1.03659280341533,103.7,1.02893890675241,102.9,1.0765625,107.7,3.7,2.9,7.7
"Hadley","MA",2006,4917,551,324,140778233,628,0.999593413295385,100,1.04180064308682,104.2,0.98125,98.1,0,4.2,-1.9
"Hadley","MA",2007,4956,565,332,145647688,626,1.00752185403537,100.8,1.06752411575563,106.8,0.978125,97.8,0.8,6.8,-2.2
"Hadley","MA",2008,5065,568,324,149624468,606,1.02968082943688,103,1.04180064308682,104.2,0.946875,94.7,3,4.2,-5.3
