"","Municipal","State","Year","Average_Monthly_Employment","Average_Weekly_Wage","Number_of_Employer_Establishments","Total_Wages_Paid_to_All_Workers","Inflation_Adjusted_Average_Weekly_Wage","Change","Employment_Change_Pct","Establishment_Change","Establishment_Change_Pct","Average_Weekly_Wage_Change","Average_Weekly_Wage_Change_Pct","Employment_difference","Establishment_difference","Average_Weekly_Wage_difference"
"1191","Dracut","MA",2012,5245,778,625,212281771,830.611252907306,1.06023852840105,106.023852840105,1.06473594548552,106.473594548552,0.937594908462477,93.7594908462476,6,6.5,-6.2
"1192","Dracut","MA",2013,5347,793,619,220565505,834.403602381555,1.08085708510208,108.085708510208,1.05451448040886,105.451448040886,0.941875716777703,94.1875716777703,8.1,5.5,-5.8
"1193","Dracut","MA",2014,6048,802,643,252131632,830.402811570695,1.22255912674348,122.255912674348,1.0954003407155,109.54003407155,0.937359619649285,93.7359619649285,22.3,9.5,-6.3
"1194","Dracut","MA",2015,5740,839,657,250550855,867.683246349418,1.16029917121488,116.029917121488,1.11925042589438,111.925042589438,0.979441815997399,97.9441815997399,16,11.9,-2.1
"1195","Dracut","MA",2016,5906,844,670,259085149,861.980192244393,1.19385486153224,119.385486153224,1.14139693356048,114.139693356048,0.973004202164404,97.3004202164404,19.4,14.1,-2.7
"1196","Dracut","MA",2017,5980,882,680,274287090,882,1.20881342227613,120.881342227613,1.15843270868825,115.843270868825,0.995602583482204,99.5602583482204,20.9,15.8,-0.4
"1197","Dudley","MA",2003,2728,637,166,90304922,848.594782608696,1,100,1,100,1,100,0,0,0
"1198","Dudley","MA",2004,2585,654,175,87945746,848.642032821599,0.94758064516129,94.758064516129,1.05421686746988,105.421686746988,1.00005568053666,100.005568053666,-5.2,5.4,0
"1199","Dudley","MA",2005,2630,652,178,89192360,818.321761392729,0.964076246334311,96.4076246334311,1.07228915662651,107.228915662651,0.964325704286205,96.4325704286205,-3.6,7.2,-3.6
"1200","Dudley","MA",2006,2707,678,188,95391966,824.361904761905,0.992302052785924,99.2302052785924,1.13253012048193,113.253012048193,0.971443522463931,97.1443522463931,-0.8,13.3,-2.9
"1201","Dudley","MA",2007,2661,693,190,95826324,819.265561246636,0.975439882697947,97.5439882697947,1.14457831325301,114.457831325301,0.965437895726983,96.5437895726983,-2.5,14.5,-3.5
"1202","Dudley","MA",2008,2742,710,186,101243888,808.326869574507,1.00513196480938,100.513196480938,1.12048192771084,112.048192771084,0.952547536398468,95.2547536398468,0.5,12,-4.7
"1203","Dudley","MA",2009,2707,719,196,101254300,821.495965730853,0.992302052785924,99.2302052785924,1.18072289156627,118.072289156627,0.968066246183441,96.8066246183441,-0.8,18.1,-3.2
"1204","Dudley","MA",2010,2774,723,206,104324313,812.735077227868,1.01686217008798,101.686217008798,1.24096385542169,124.096385542169,0.957742250935611,95.7742250935611,1.7,24.1,-4.2
"1205","Dudley","MA",2011,2811,729,203,106614934,794.404171797687,1.03042521994135,103.042521994135,1.22289156626506,122.289156626506,0.936140768336545,93.6140768336545,3,22.3,-6.4
"1206","Dudley","MA",2012,2926,753,201,114501268,803.92065994756,1.07258064516129,107.258064516129,1.21084337349398,121.084337349398,0.947355176373107,94.7355176373107,7.3,21.1,-5.3
"1207","Dudley","MA",2013,2963,783,205,120579539,823.881488858459,1.08614369501466,108.614369501466,1.23493975903614,123.493975903614,0.970877391357198,97.0877391357198,8.6,23.5,-2.9
"1208","Dudley","MA",2014,2937,835,215,127515899,864.571505812382,1.07661290322581,107.661290322581,1.29518072289157,129.518072289157,1.01882727013071,101.882727013071,7.7,29.5,1.9
"1209","Dudley","MA",2015,3035,846,223,133524735,874.922558297506,1.1125366568915,111.25366568915,1.3433734939759,134.33734939759,1.03102514442509,103.102514442509,11.3,34.3,3.1
"1210","Dudley","MA",2016,3079,855,231,136816487,873.214531242839,1.12866568914956,112.866568914956,1.39156626506024,139.156626506024,1.02901237332435,102.901237332435,12.9,39.2,2.9
"1211","Dudley","MA",2017,3040,882,243,139421912,882,1.11436950146628,111.436950146628,1.46385542168675,146.385542168675,1.0393653344045,103.93653344045,11.4,46.4,3.9
"1212","Dunstable","MA",2003,287,585,58,8719412,779.321739130435,1,100,1,100,1,100,0,0,0
"1213","Dunstable","MA",2004,296,621,63,9570256,805.820645844362,1.03135888501742,103.135888501742,1.08620689655172,108.620689655172,1.03400252473836,103.400252473836,3.1,8.6,3.4
"1214","Dunstable","MA",2005,306,675,57,10747698,847.188940092166,1.06620209059233,106.620209059233,0.982758620689655,98.2758620689655,1.0870849580527,108.70849580527,6.6,-1.7,8.7
"1215","Dunstable","MA",2006,294,636,55,9726285,773.295238095238,1.02439024390244,102.439024390244,0.948275862068966,94.8275862068966,0.992266992266992,99.2266992266992,2.4,-5.2,-0.8
"1216","Dunstable","MA",2007,290,626,57,9443228,740.058068312257,1.01045296167247,101.045296167247,0.982758620689655,98.2758620689655,0.949618150185329,94.9618150185329,1,-1.7,-5
"1217","Dunstable","MA",2008,282,622,61,9115022,708.139877289216,0.982578397212544,98.2578397212544,1.05172413793103,105.172413793103,0.908661778226996,90.8661778226996,-1.7,5.2,-9.1
"1218","Dunstable","MA",2009,253,602,65,7924402,687.817206356013,0.881533101045296,88.1533101045296,1.12068965517241,112.068965517241,0.88258439591776,88.258439591776,-11.8,12.1,-11.7
"1219","Dunstable","MA",2010,241,662,70,8294795,744.164067945849,0.839721254355401,83.9721254355401,1.20689655172414,120.689655172414,0.954886833743641,95.4886833743641,-16,20.7,-4.5
"1220","Dunstable","MA",2011,218,707,63,8019031,770.430383348374,0.759581881533101,75.9581881533101,1.08620689655172,108.620689655172,0.988590904968234,98.8590904968234,-24,8.6,-1.1
"1221","Dunstable","MA",2012,234,748,62,9099538,798.58254135561,0.815331010452962,81.5331010452962,1.06896551724138,106.896551724138,1.02471482734033,102.471482734033,-18.5,6.9,2.5
"1222","Dunstable","MA",2013,231,812,62,9755840,854.395618075439,0.804878048780488,80.4878048780488,1.06896551724138,106.896551724138,1.09633232999348,109.633232999348,-19.5,6.9,9.6
"1223","Dunstable","MA",2014,226,833,67,9789294,862.50067585834,0.787456445993031,78.7456445993031,1.1551724137931,115.51724137931,1.10673247331804,110.673247331804,-21.3,15.5,10.7
"1224","Dunstable","MA",2015,245,843,74,10735676,871.81999603404,0.853658536585366,85.3658536585366,1.27586206896552,127.586206896552,1.11869071817092,111.869071817092,-14.6,27.6,11.9
"1225","Dunstable","MA",2016,291,813,78,12298357,830.319782339682,1.01393728222997,101.393728222997,1.3448275862069,134.48275862069,1.06543901016562,106.543901016562,1.4,34.5,6.5
"1226","Dunstable","MA",2017,341,869,84,15407450,869,1.18815331010453,118.815331010453,1.44827586206897,144.827586206897,1.11507219209569,111.507219209569,18.8,44.8,11.5
"1227","Duxbury","MA",2003,2726,787,420,111568641,1048.42086956522,1,100,1,100,1,100,0,0,0
"1228","Duxbury","MA",2004,2644,807,421,111011392,1047.17755426151,0.969919295671313,96.9919295671313,1.00238095238095,100.238095238095,0.998814106681967,99.8814106681967,-3,0.2,-0.1
"1229","Duxbury","MA",2005,2950,783,399,120117153,982.739170506912,1.08217168011739,108.217168011739,0.95,95,0.937351782127779,93.7351782127779,8.2,-5,-6.3
"1230","Duxbury","MA",2006,2846,815,391,120591471,990.936507936508,1.04402054292003,104.402054292003,0.930952380952381,93.0952380952381,0.945170529033299,94.5170529033299,4.4,-6.9,-5.5
"1231","Duxbury","MA",2007,2871,798,396,119095524,943.396706890066,1.0531914893617,105.31914893617,0.942857142857143,94.2857142857143,0.899826333370581,89.9826333370581,5.3,-5.7,-10
"1232","Duxbury","MA",2008,2937,797,386,121796537,907.375373311101,1.07740278796772,107.740278796772,0.919047619047619,91.9047619047619,0.865468629680552,86.5468629680552,7.7,-8.1,-13.5
"1233","Duxbury","MA",2009,2768,833,379,119889557,951.747064608902,1.01540719002201,101.540719002201,0.902380952380952,90.2380952380952,0.907791033388713,90.7791033388713,1.5,-9.8,-9.2
"1234","Duxbury","MA",2010,2760,837,390,120187201,940.884176541806,1.01247248716067,101.247248716067,0.928571428571429,92.8571428571429,0.897429843162119,89.7429843162119,1.2,-7.1,-10.3
"1235","Duxbury","MA",2011,2735,864,402,122894025,941.516055463926,1.003301540719,100.3301540719,0.957142857142857,95.7142857142857,0.898032539026407,89.8032539026407,0.3,-4.3,-10.2
"1236","Duxbury","MA",2012,2779,903,379,130436424,964.064217706038,1.01944240645635,101.944240645635,0.902380952380952,90.2380952380952,0.919539324036765,91.9539324036765,1.9,-9.8,-8
"1237","Duxbury","MA",2013,2866,907,386,135168042,954.355696544856,1.05135730007337,105.135730007337,0.919047619047619,91.9047619047619,0.910279186774133,91.0279186774133,5.1,-8.1,-9
"1238","Duxbury","MA",2014,2906,932,404,140891891,965.006758583401,1.06603081438004,106.603081438004,0.961904761904762,96.1904761904762,0.92043833406673,92.043833406673,6.6,-3.8,-8
"1239","Duxbury","MA",2015,2987,924,414,143566319,955.589177147631,1.09574468085106,109.574468085106,0.985714285714286,98.5714285714286,0.911455699602695,91.1455699602695,9.6,-1.4,-8.9
"1240","Duxbury","MA",2016,3052,918,416,145690113,937.556654597574,1.11958914159941,111.958914159941,0.990476190476191,99.0476190476191,0.894256001396063,89.4256001396063,12,-1,-10.6
"1241","Duxbury","MA",2017,3142,943,424,154068673,943,1.15260454878943,115.260454878943,1.00952380952381,100.952380952381,0.899447948218605,89.9447948218605,15.3,1,-10.1
"1242","East Bridgewater","MA",2003,2755,543,265,77791776,723.370434782609,1,100,1,100,1,100,0,0,0
"1243","East Bridgewater","MA",2004,2628,557,276,76079088,722.773107464267,0.953901996370236,95.3901996370236,1.04150943396226,104.150943396226,0.999174244218978,99.9174244218978,-4.6,4.2,-0.1
"1244","East Bridgewater","MA",2005,2653,561,280,77454922,704.108141321045,0.962976406533575,96.2976406533575,1.05660377358491,105.660377358491,0.973371467044609,97.3371467044609,-3.7,5.7,-2.7
"1245","East Bridgewater","MA",2006,2646,585,289,80477325,711.285714285714,0.96043557168784,96.043557168784,1.09056603773585,109.056603773585,0.983293870034202,98.3293870034202,-4,9.1,-1.7
"1246","East Bridgewater","MA",2007,2720,589,285,83244958,696.316616990287,0.987295825771325,98.7295825771325,1.07547169811321,107.547169811321,0.962600326898275,96.2600326898275,-1.3,7.5,-3.7
"1247","East Bridgewater","MA",2008,2620,612,272,83437519,696.754991802251,0.950998185117967,95.0998185117967,1.02641509433962,102.641509433962,0.963206343941391,96.3206343941391,-4.9,2.6,-3.7
"1248","East Bridgewater","MA",2009,2536,624,270,82241455,712.953383332479,0.920508166969147,92.0508166969147,1.0188679245283,101.88679245283,0.985599285028479,98.5599285028479,-7.9,1.9,-1.4
"1249","East Bridgewater","MA",2010,2604,678,289,91788787,762.149906446051,0.94519056261343,94.519056261343,1.09056603773585,109.056603773585,1.05360942305459,105.360942305459,-5.5,9.1,5.4
"1250","East Bridgewater","MA",2011,2655,695,293,95892011,757.353771466931,0.963702359346643,96.3702359346643,1.10566037735849,110.566037735849,1.04697916178249,104.697916178249,-3.6,10.6,4.7
"1251","East Bridgewater","MA",2012,2679,734,283,102225385,783.635809298152,0.972413793103448,97.2413793103448,1.06792452830189,106.792452830189,1.08331191270439,108.331191270439,-2.8,6.8,8.3
"1252","East Bridgewater","MA",2013,2656,736,270,101655320,774.427555299905,0.964065335753176,96.4065335753176,1.0188679245283,101.88679245283,1.07058226057116,107.058226057116,-3.6,1.9,7.1
"1253","East Bridgewater","MA",2014,2676,752,292,104611788,778.632062719654,0.971324863883848,97.1324863883847,1.10188679245283,110.188679245283,1.07639464550919,107.639464550919,-2.9,10.2,7.6
"1254","East Bridgewater","MA",2015,2687,767,290,107168222,793.221752026226,0.975317604355717,97.5317604355717,1.09433962264151,109.433962264151,1.09656368837442,109.656368837442,-2.5,9.4,9.7
"1255","East Bridgewater","MA",2016,2593,796,304,107284882,812.957622069356,0.941197822141561,94.1197822141561,1.14716981132075,114.716981132075,1.12384690191779,112.384690191779,-5.9,14.7,12.4
"1256","East Bridgewater","MA",2017,2746,808,309,115366509,808,0.996733212341198,99.6733212341198,1.16603773584906,116.603773584906,1.11699339805452,111.699339805452,-0.3,16.6,11.7
"1257","East Brookfield","MA",2003,419,595,47,12952231,792.64347826087,1,100,1,100,1,100,0,0,0
"1258","East Brookfield","MA",2004,421,553,49,12105866,717.582636315511,1.00477326968974,100.477326968974,1.04255319148936,104.255319148936,0.905303148257715,90.5303148257715,0.5,4.3,-9.5
"1259","East Brookfield","MA",2005,426,587,56,13010637,736.740604198669,1.01670644391408,101.670644391408,1.19148936170213,119.148936170213,0.929472864414583,92.9472864414583,1.7,19.1,-7.1
"1260","East Brookfield","MA",2006,449,521,57,12170199,633.469841269841,1.07159904534606,107.159904534606,1.21276595744681,121.276595744681,0.799186341203148,79.9186341203148,7.2,21.3,-20.1
"1261","East Brookfield","MA",2007,434,554,51,12501714,654.939568442477,1.03579952267303,103.579952267303,1.08510638297872,108.510638297872,0.826272575760634,82.6272575760634,3.6,8.5,-17.4
"1262","East Brookfield","MA",2008,434,499,51,11269004,568.105785799548,1.03579952267303,103.579952267303,1.08510638297872,108.510638297872,0.716722967362354,71.6722967362354,3.6,8.5,-28.3
"1263","East Brookfield","MA",2009,421,531,52,11633885,606.695907931965,1.00477326968974,100.477326968974,1.1063829787234,110.63829787234,0.765408313537266,76.5408313537266,0.5,10.6,-23.5
"1264","East Brookfield","MA",2010,396,637,54,13123428,716.061195289284,0.945107398568019,94.5107398568019,1.14893617021277,114.893617021277,0.903383696362942,90.3383696362942,-5.5,14.9,-9.7
"1265","East Brookfield","MA",2011,444,692,56,15976223,754.08461849657,1.05966587112172,105.966587112172,1.19148936170213,119.148936170213,0.951354094467665,95.1354094467665,6,19.1,-4.9
"1266","East Brookfield","MA",2012,477,722,59,17916110,770.824324677474,1.13842482100239,113.842482100239,1.25531914893617,125.531914893617,0.972472928647229,97.2472928647229,13.8,25.5,-2.8
"1267","East Brookfield","MA",2013,449,777,60,18152771,817.568220744601,1.07159904534606,107.159904534606,1.27659574468085,127.659574468085,1.03144508617975,103.144508617975,7.2,27.7,3.1
"1268","East Brookfield","MA",2014,376,856,60,16737576,886.315220329819,0.897374701670644,89.7374701670644,1.27659574468085,127.659574468085,1.1181763865319,111.81763865319,-10.3,27.7,11.8
"1269","East Brookfield","MA",2015,424,848,63,18701008,876.990933139817,1.01193317422434,101.193317422434,1.34042553191489,134.042553191489,1.10641285419267,110.641285419267,1.2,34,10.6
"1270","East Brookfield","MA",2016,472,780,61,19137396,796.616765344344,1.12649164677804,112.649164677804,1.29787234042553,129.787234042553,1.00501270393619,100.501270393619,12.6,29.8,0.5
"1271","East Brookfield","MA",2017,481,788,62,19701782,788,1.14797136038186,114.797136038186,1.31914893617021,131.914893617021,0.994141782039186,99.4141782039187,14.8,31.9,-0.6
"1272","East Longmeadow","MA",2003,9106,715,540,338406066,952.504347826087,1,100,1,100,1,100,0,0,0
"1273","East Longmeadow","MA",2004,9016,714,569,334674769,926.499100052938,0.990116406764771,99.0116406764771,1.0537037037037,105.37037037037,0.972698027224232,97.2698027224232,-1,5.4,-2.7
"1274","East Longmeadow","MA",2005,8714,720,555,326289668,903.668202764977,0.956951460575445,95.6951460575445,1.02777777777778,102.777777777778,0.948728690664174,94.8728690664174,-4.3,2.8,-5.1
"1275","East Longmeadow","MA",2006,8512,763,557,337601728,927.711111111111,0.934768284647485,93.4768284647485,1.03148148148148,103.148148148148,0.973970473970474,97.3970473970474,-6.5,3.1,-2.6
"1276","East Longmeadow","MA",2007,8339,774,545,335641082,915.023873600139,0.915769822095322,91.5769822095322,1.00925925925926,100.925925925926,0.960650600376271,96.0650600376271,-8.4,0.9,-3.9
"1277","East Longmeadow","MA",2008,8409,799,566,349455511,909.652350408494,0.923457061278278,92.3457061278278,1.04814814814815,104.814814814815,0.955011231691074,95.5011231691074,-7.7,4.8,-4.5
"1278","East Longmeadow","MA",2009,7855,791,572,322887723,903.759817653831,0.86261805403031,86.261805403031,1.05925925925926,105.925925925926,0.948824873835478,94.8824873835478,-13.7,5.9,-5.1
"1279","East Longmeadow","MA",2010,7949,794,597,328194210,892.547235572514,0.872940918075994,87.2940918075994,1.10555555555556,110.555555555556,0.937053187851148,93.7053187851148,-12.7,10.6,-6.3
"1280","East Longmeadow","MA",2011,7792,847,593,343047866,922.990855298548,0.855699538765649,85.5699538765649,1.09814814814815,109.814814814815,0.96901484744411,96.9014847444111,-14.4,9.8,-3.1
"1281","East Longmeadow","MA",2012,7685,845,584,337532890,902.142042039426,0.843949044585987,84.3949044585987,1.08148148148148,108.148148148148,0.947126429499662,94.7126429499662,-15.6,8.1,-5.3
"1282","East Longmeadow","MA",2013,7647,843,583,335353130,887.014169997038,0.839775971886668,83.9775971886668,1.07962962962963,107.962962962963,0.931244221636869,93.1244221636869,-16,8,-6.9
"1283","East Longmeadow","MA",2014,7799,864,602,350310191,894.598540145985,0.856468262683945,85.6468262683945,1.11481481481481,111.481481481481,0.939206778622837,93.9206778622837,-14.4,11.5,-6.1
"1284","East Longmeadow","MA",2015,7764,862,616,348077653,891.469557035993,0.852624643092467,85.2624643092467,1.14074074074074,114.074074074074,0.935921771979945,93.5921771979945,-14.7,14.1,-6.4
"1285","East Longmeadow","MA",2016,7911,860,637,353816905,878.321048969405,0.868767845376675,86.8767845376675,1.17962962962963,117.962962962963,0.922117627047067,92.2117627047067,-13.1,18,-7.8
"1286","East Longmeadow","MA",2017,8034,914,640,381856634,914,0.882275422798155,88.2275422798155,1.18518518518519,118.518518518519,0.959575672369406,95.9575672369406,-11.8,18.5,-4
"1287","Eastham","MA",2003,1196,502,188,31202865,668.751304347826,1,100,1,100,1,100,0,0,0
"1288","Eastham","MA",2004,1192,521,194,32301242,676.058867125463,0.996655518394649,99.6655518394649,1.03191489361702,103.191489361702,1.01092717536419,101.092717536419,-0.3,3.2,1.1
"1289","Eastham","MA",2005,1199,555,192,34600039,696.57757296467,1.00250836120401,100.250836120401,1.02127659574468,102.127659574468,1.04160929247679,104.160929247679,0.3,2.1,4.2
"1290","Eastham","MA",2006,1233,555,195,35574556,674.809523809524,1.0309364548495,103.09364548495,1.03723404255319,103.723404255319,1.00905900208689,100.905900208689,3.1,3.7,0.9
