JURISDICTIONCODE,NAME,Year,Residential,Open_Space,Commercial,Industrial,Personal_Property,Total,Res_as_a___of_Total,CIP
050,Canton,2012,"3,063,743,888",0,"432,654,082","333,946,500","124,249,390","3,954,593,860",77.47,22.53
050,Canton,2013,"3,080,898,534",0,"433,793,536","330,412,500","126,558,890","3,971,663,460",77.57,22.43
050,Canton,2014,"2,971,728,949",0,"427,533,191","343,409,000","141,947,970","3,884,619,110",76.50,23.50
050,Canton,2015,"3,150,088,016",0,"421,047,184","345,967,900","152,768,400","4,069,871,500",77.40,22.60
050,Canton,2016,"3,367,549,515",0,"443,366,255","349,329,400","160,467,160","4,320,712,330",77.94,22.06
050,Canton,2017,"3,508,576,688",0,"459,186,222","358,855,200","171,786,770","4,498,404,880",78.00,22.00
051,Carlisle,2003,"966,679,484","498,200","5,928,324","2,331,082","8,305,020","983,742,110",98.32,1.68
051,Carlisle,2004,"1,235,963,436","496,000","6,998,594","2,902,515","8,971,246","1,255,331,791",98.50,1.50
051,Carlisle,2005,"1,252,115,427","496,000","6,629,053","2,902,515","9,716,515","1,271,859,510",98.49,1.51
051,Carlisle,2006,"1,269,329,227","496,000","6,592,963","2,902,515","10,291,339","1,289,612,044",98.47,1.53
051,Carlisle,2007,"1,427,279,293","545,100","9,937,638","1,402,200","10,750,209","1,449,914,440",98.48,1.52
051,Carlisle,2008,"1,439,944,918","545,100","10,003,267","1,402,200","11,303,040","1,463,198,525",98.45,1.55
051,Carlisle,2009,"1,365,217,612","440,000","8,743,302","1,402,200","12,545,573","1,388,348,687",98.37,1.63
051,Carlisle,2010,"1,361,355,522",0,"9,859,060","1,320,700","13,206,208","1,385,741,490",98.24,1.76
051,Carlisle,2011,"1,275,454,713",0,"9,191,648","1,251,400","15,387,468","1,301,285,229",98.01,1.99
051,Carlisle,2012,"1,232,106,185",0,"8,696,439","1,206,800","15,698,222","1,257,707,646",97.96,2.04
051,Carlisle,2013,"1,203,875,095",0,"6,840,594","1,167,200","15,964,822","1,227,847,711",98.05,1.95
051,Carlisle,2014,"1,215,263,695",0,"6,840,481","1,167,200","15,650,616","1,238,921,992",98.09,1.91
051,Carlisle,2015,"1,237,118,095",0,"7,389,704","1,167,200","15,663,173","1,261,338,172",98.08,1.92
051,Carlisle,2016,"1,410,244,810",0,"7,983,362","1,177,400","16,536,820","1,435,942,392",98.21,1.79
051,Carlisle,2017,"1,430,419,410",0,"7,726,949","1,177,400","17,341,739","1,456,665,498",98.20,1.80
052,Carver,2003,"686,109,106",0,"65,590,302","14,975,760","22,180,700","788,855,868",86.98,13.02
052,Carver,2004,"757,874,532",0,"54,384,968","17,554,200","24,234,000","854,047,700",88.74,11.26
052,Carver,2005,"927,018,197",0,"73,569,473","21,816,000","25,045,250","1,047,448,920",88.50,11.50
052,Carver,2006,"1,068,711,677",0,"81,718,373","23,178,600","27,120,620","1,200,729,270",89.01,10.99
052,Carver,2007,"1,158,983,303",0,"92,543,537","25,015,100","29,457,890","1,305,999,830",88.74,11.26
052,Carver,2008,"1,135,256,687",0,"90,011,123","26,380,600","37,034,050","1,288,682,460",88.09,11.91
052,Carver,2009,"1,064,424,379",0,"95,029,101","27,059,800","42,246,450","1,228,759,730",86.63,13.37
052,Carver,2010,"999,553,425",0,"92,555,985","30,893,000","43,100,370","1,166,102,780",85.72,14.28
052,Carver,2011,"947,331,677",0,"92,167,083","30,454,600","68,346,220","1,138,299,580",83.22,16.78
052,Carver,2012,"930,774,142",0,"94,200,488","29,166,600","68,041,970","1,122,183,200",82.94,17.06
052,Carver,2013,"902,612,797",0,"91,370,543","28,116,900","73,496,370","1,095,596,610",82.39,17.61
052,Carver,2014,"906,240,494",0,"88,215,976","29,998,200","76,525,590","1,100,980,260",82.31,17.69
052,Carver,2015,"918,228,748",0,"86,982,382","29,301,700","87,630,690","1,122,143,520",81.83,18.17
052,Carver,2016,"947,635,643",0,"89,631,077","29,694,000","99,918,150","1,166,878,870",81.21,18.79
052,Carver,2017,"997,775,524",0,"93,529,306","32,126,700","106,677,210","1,230,108,740",81.11,18.89
053,Charlemont,2003,"66,837,279",0,"7,012,907","770,650","3,767,607","78,388,443",85.26,14.74
053,Charlemont,2004,"79,086,509",0,"7,944,859","790,300","4,138,297","91,959,965",86.00,14.00
053,Charlemont,2005,"91,526,579",0,"8,655,069","826,600","3,704,123","104,712,371",87.41,12.59
053,Charlemont,2006,"93,080,960",0,"8,943,395","826,600","4,243,266","107,094,221",86.92,13.08
053,Charlemont,2007,"109,892,716",0,"9,492,056","889,300","4,082,332","124,356,404",88.37,11.63
053,Charlemont,2008,"115,057,946",0,"9,657,263","796,900","4,279,560","129,791,669",88.65,11.35
053,Charlemont,2009,"115,640,146",0,"9,842,769","796,900","5,708,645","131,988,460",87.61,12.39
053,Charlemont,2010,"116,234,537",0,"9,693,084","796,900","5,741,057","132,465,578",87.75,12.25
053,Charlemont,2011,"114,263,416",0,"9,306,105","754,900","6,693,473","131,017,894",87.21,12.79
053,Charlemont,2012,"114,312,084",0,"9,594,717","754,900","6,615,792","131,277,493",87.08,12.92
053,Charlemont,2013,"111,055,015",0,"9,290,258","753,700","6,936,092","128,035,065",86.74,13.26
053,Charlemont,2014,"108,350,621",0,"8,507,437","748,100","6,259,105","123,865,263",87.47,12.53
053,Charlemont,2015,"108,658,403",0,"10,044,318","748,100","6,532,117","125,982,938",86.25,13.75
053,Charlemont,2016,"108,808,872",0,"10,239,781","748,100","9,255,534","129,052,287",84.31,15.69
053,Charlemont,2017,"115,713,764",0,"10,495,160","755,800","9,213,809","136,178,533",84.97,15.03
054,Charlton,2003,"680,560,003",0,"46,481,408","36,063,165","40,132,822","803,237,398",84.73,15.27
054,Charlton,2004,"704,970,893",0,"49,314,322","36,145,765","46,907,710","837,338,690",84.19,15.81
054,Charlton,2005,"1,080,300,821",0,"62,265,968","46,152,195","43,885,440","1,232,604,424",87.64,12.36
054,Charlton,2006,"1,200,660,941",0,"63,057,899","46,954,960","44,426,520","1,355,100,320",88.60,11.40
054,Charlton,2007,"1,413,734,866",0,"71,391,345","52,526,240","44,318,590","1,581,971,041",89.37,10.63
054,Charlton,2008,"1,469,608,943",0,"82,349,572","52,995,170","45,991,920","1,650,945,605",89.02,10.98
054,Charlton,2009,"1,407,132,102",0,"81,541,602","53,530,975","51,064,520","1,593,269,199",88.32,11.68
054,Charlton,2010,"1,296,650,232",0,"81,880,605","53,305,855","50,278,250","1,482,114,942",87.49,12.51
054,Charlton,2011,"1,196,184,577",0,"82,802,529","53,895,740","50,850,380","1,383,733,226",86.45,13.55
054,Charlton,2012,"1,195,666,644",0,"81,593,462","53,117,250","51,946,270","1,382,323,626",86.50,13.50
054,Charlton,2013,"1,198,429,814",0,"82,749,638","54,664,905","54,483,170","1,390,327,527",86.20,13.80
054,Charlton,2014,"1,204,786,429",0,"86,130,747","52,417,005","53,858,150","1,397,192,331",86.23,13.77
054,Charlton,2015,"1,197,681,618",0,"76,252,650","49,027,730","58,381,570","1,381,343,568",86.70,13.30
054,Charlton,2016,"1,198,412,768",0,"75,983,072","54,112,980","79,394,480","1,407,903,300",85.12,14.88
054,Charlton,2017,"1,204,649,448",0,"76,856,755","56,445,990","77,444,910","1,415,397,103",85.11,14.89
055,Chatham,2003,"2,776,375,719",0,"214,719,273","10,624,808","25,229,879","3,026,949,679",91.72,8.28
055,Chatham,2004,"4,185,750,418",0,"242,724,514","13,741,782","31,752,057","4,473,968,771",93.56,6.44
055,Chatham,2005,"4,958,749,595",0,"257,174,782","15,806,944","37,296,723","5,269,028,044",94.11,5.89
055,Chatham,2006,"5,451,938,845",0,"289,532,590","17,502,565","45,418,605","5,804,392,605",93.93,6.07
055,Chatham,2007,"6,090,554,615",0,"313,558,515","26,341,470","22,308,418","6,452,763,018",94.39,5.61
055,Chatham,2008,"5,990,905,365",0,"320,954,765","30,436,670","25,254,372","6,367,551,172",94.08,5.92
055,Chatham,2009,"6,004,324,648",0,"347,582,892","30,881,660","28,908,316","6,411,697,516",93.65,6.35
055,Chatham,2010,"5,949,895,817",0,"347,898,048","35,056,635","31,198,734","6,364,049,234",93.49,6.51
055,Chatham,2011,"5,440,065,307",0,"342,716,473","35,972,020","33,322,350","5,852,076,150",92.96,7.04
055,Chatham,2012,"5,459,707,886",0,"339,064,694","36,444,220","34,877,010","5,870,093,810",93.01,6.99
055,Chatham,2013,"5,380,886,064",0,"355,685,721","20,640,735","34,676,510","5,791,889,030",92.90,7.10
055,Chatham,2014,"5,372,769,946",0,"349,059,609","20,766,215","35,667,540","5,778,263,310",92.98,7.02
055,Chatham,2015,"5,541,766,223",0,"348,162,632","20,852,715","38,615,420","5,949,396,990",93.15,6.85
055,Chatham,2016,"5,778,932,039",0,"359,039,486","25,188,055","40,156,880","6,203,316,460",93.16,6.84
055,Chatham,2017,"5,998,136,930",0,"370,959,845","25,807,625","43,681,800","6,438,586,200",93.16,6.84
056,Chelmsford,2003,"3,060,333,700",0,"298,637,000","282,636,700","150,274,863","3,791,882,263",80.71,19.29
056,Chelmsford,2004,"3,526,913,445",0,"324,606,255","293,886,400","135,887,852","4,281,293,952",82.38,17.62
056,Chelmsford,2005,"3,673,220,370",0,"342,545,130","297,579,500","137,551,140","4,450,896,140",82.53,17.47
056,Chelmsford,2006,"3,990,418,615",0,"359,650,485","310,658,100","147,499,890","4,808,227,090",82.99,17.01
056,Chelmsford,2007,"4,422,816,500",0,"404,853,100","394,778,300","142,045,490","5,364,493,390",82.45,17.55
056,Chelmsford,2008,"4,278,795,190",0,"426,018,710","407,575,500","135,819,800","5,248,209,200",81.53,18.47
056,Chelmsford,2009,"4,082,445,805",0,"424,149,480","408,552,600","155,871,260","5,071,019,145",80.51,19.49
056,Chelmsford,2010,"3,913,682,175",0,"399,855,510","391,746,900","150,144,440","4,855,429,025",80.60,19.40
056,Chelmsford,2011,"3,655,491,245",0,"378,158,075","365,978,600","167,426,070","4,567,053,990",80.04,19.96
056,Chelmsford,2012,"3,632,053,345",0,"361,409,675","345,789,000","175,669,300","4,514,921,320",80.45,19.55
056,Chelmsford,2013,"3,603,918,180",0,"353,189,440","334,358,600","187,203,250","4,478,669,470",80.47,19.53
056,Chelmsford,2014,"3,579,764,098",0,"373,249,225","339,759,700","144,341,110","4,437,114,133",80.68,19.32
056,Chelmsford,2015,"3,751,821,126",0,"381,934,290","358,288,100","160,390,410","4,652,433,926",80.64,19.36
056,Chelmsford,2016,"4,014,794,476",0,"416,205,740","373,485,500","171,567,290","4,976,053,006",80.68,19.32
056,Chelmsford,2017,"4,275,711,081",0,"423,505,335","382,908,200","169,535,300","5,251,659,916",81.42,18.58
057,Chelsea,2003,"1,289,036,882",0,"348,147,518","142,752,300","47,763,890","1,827,700,590",70.53,29.47
057,Chelsea,2004,"1,517,055,174",0,"431,154,826","150,337,900","53,601,470","2,152,149,370",70.49,29.51
057,Chelsea,2005,"1,650,261,001",0,"422,906,554","156,270,400","53,696,950","2,283,134,905",72.28,27.72
057,Chelsea,2006,"1,845,929,037",0,"417,045,223","161,602,800","56,399,900","2,480,976,960",74.40,25.60
057,Chelsea,2007,"1,982,890,205",0,"467,796,304","172,366,000","58,162,900","2,681,215,409",73.95,26.05
057,Chelsea,2008,"1,969,347,968",0,"467,205,982","147,778,700","70,899,900","2,655,232,550",74.17,25.83
057,Chelsea,2009,"1,731,546,107",0,"470,635,343","147,006,700","79,844,500","2,429,032,650",71.29,28.71
057,Chelsea,2010,"1,448,984,874",0,"452,809,866","144,812,300","85,033,150","2,131,640,190",67.98,32.02
057,Chelsea,2011,"1,435,454,169",0,"434,697,536","138,719,200","92,734,520","2,101,605,425",68.30,31.70
057,Chelsea,2012,"1,394,456,339",0,"424,253,261","132,383,200","95,916,000","2,047,008,800",68.12,31.88
057,Chelsea,2013,"1,426,058,435",0,"441,564,465","129,895,200","111,145,390","2,108,663,490",67.63,32.37
057,Chelsea,2014,"1,435,072,314",0,"437,744,486","129,453,600","117,035,520","2,119,305,920",67.71,32.29
057,Chelsea,2015,"1,668,739,162",0,"473,580,638","139,292,000","117,761,940","2,399,373,740",69.55,30.45
057,Chelsea,2016,"1,859,766,738",0,"491,671,262","139,964,400","130,843,020","2,622,245,420",70.92,29.08
057,Chelsea,2017,"2,163,790,587",0,"530,766,013","142,265,700","144,279,500","2,981,101,800",72.58,27.42
058,Cheshire,2003,"158,926,000","244,500","11,061,800","714,800","3,510,000","174,457,100",91.24,8.76
058,Cheshire,2004,"159,963,800","285,800","11,398,800","714,800","3,590,300","175,953,500",91.07,8.93
058,Cheshire,2005,"193,104,700","285,400","13,449,589","789,600","3,387,700","211,016,989",91.65,8.35
058,Cheshire,2006,"217,478,400","296,700","15,624,144","832,500","3,291,741","237,523,485",91.69,8.31
058,Cheshire,2007,"267,895,699",0,"16,590,891","1,648,270","3,611,425","289,746,285",92.46,7.54
058,Cheshire,2008,"268,746,599",0,"16,064,564","1,470,270","3,993,850","290,275,283",92.58,7.42
058,Cheshire,2009,"267,146,199",0,"17,393,747","1,470,270","6,460,620","292,470,836",91.34,8.66
058,Cheshire,2010,"277,107,178",0,"18,676,763","1,548,370","7,550,776","304,883,087",90.89,9.11
058,Cheshire,2011,"277,750,082",0,"18,301,083","1,623,170","7,241,531","304,915,866",91.09,8.91
058,Cheshire,2012,"279,835,882",0,"18,229,417","1,624,670","7,920,037","307,610,006",90.97,9.03
058,Cheshire,2013,"266,771,357",0,"17,858,831","1,769,565","8,416,067","294,815,820",90.49,9.51
058,Cheshire,2014,"267,146,457",0,"18,185,250","1,769,565","7,809,187","294,910,459",90.59,9.41
058,Cheshire,2015,"268,183,657",0,"18,713,673","1,769,565","6,874,159","295,541,054",90.74,9.26
058,Cheshire,2016,"273,936,136",0,"19,363,485","2,030,895","7,434,966","302,765,482",90.48,9.52
058,Cheshire,2017,"275,014,696",0,"19,363,088","2,021,095","7,921,997","304,320,876",90.37,9.63
059,Chester,2003,"71,391,806",0,"3,808,359","471,800","1,752,737","77,424,702",92.21,7.79
059,Chester,2004,"72,252,800",0,"3,513,166","462,200","2,159,861","78,388,027",92.17,7.83
059,Chester,2005,"79,616,529",0,"3,899,089","500,300","1,648,795","85,664,713",92.94,7.06
059,Chester,2006,"95,149,510",0,"4,245,172","615,900","2,027,396","102,037,978",93.25,6.75
059,Chester,2007,"105,141,420",0,"4,617,010","639,100","1,716,129","112,113,659",93.78,6.22
059,Chester,2008,"114,939,154",0,"4,534,444","591,100","1,691,830","121,756,528",94.40,5.60
059,Chester,2009,"117,762,575",0,"5,298,701","571,400","3,486,385","127,119,061",92.64,7.36
059,Chester,2010,"118,633,574",0,"4,830,998","571,400","3,498,290","127,534,262",93.02,6.98
059,Chester,2011,"110,092,747",0,"4,711,935","571,400","3,521,519","118,897,601",92.59,7.41
059,Chester,2012,"110,490,157",0,"4,488,497","862,335","3,427,982","119,268,971",92.64,7.36
059,Chester,2013,"107,650,234",0,"4,401,994","971,037","3,644,874","116,668,139",92.27,7.73
059,Chester,2014,"108,116,547",0,"4,564,659","1,148,460","3,928,845","117,758,511",91.81,8.19
059,Chester,2015,"108,233,115",0,"4,577,768","1,312,960","3,718,979","117,842,822",91.85,8.15
059,Chester,2016,"105,591,917",0,"4,510,085","1,655,650","5,065,292","116,822,944",90.39,9.61
059,Chester,2017,"105,695,111",0,"4,590,430","1,655,649","5,126,339","117,067,529",90.29,9.71
060,Chesterfield,2003,"73,452,652",0,"1,624,628","1,252,900","2,331,200","78,661,380",93.38,6.62
060,Chesterfield,2004,"86,714,449",0,"1,447,861","1,442,000","2,402,530","92,006,840",94.25,5.75
060,Chesterfield,2005,"89,139,139",0,"1,442,551","1,442,000","2,180,330","94,204,020",94.62,5.38
060,Chesterfield,2006,"121,075,798",0,"2,234,632","2,059,600","2,256,880","127,626,910",94.87,5.13
060,Chesterfield,2007,"137,072,849",0,"2,257,941","2,249,100","2,337,950","143,917,840",95.24,4.76
060,Chesterfield,2008,"139,467,859",0,"2,759,011","2,235,600","2,380,260","146,842,730",94.98,5.02
060,Chesterfield,2009,"142,925,510",0,"3,175,800","2,199,300","3,641,490","151,942,100",94.07,5.93
060,Chesterfield,2010,"136,074,778",0,"2,563,722","2,213,100","3,621,210","144,472,810",94.19,5.81
060,Chesterfield,2011,"134,044,494",0,"2,519,836","2,156,100","3,603,930","142,324,360",94.18,5.82
060,Chesterfield,2012,"136,416,880",0,"2,403,380","1,986,200","3,639,490","144,445,950",94.44,5.56
060,Chesterfield,2013,"130,897,074",0,"1,866,506","1,723,500","3,960,070","138,447,150",94.55,5.45
060,Chesterfield,2014,"132,964,135",0,"1,778,075","1,186,600","3,822,120","139,750,930",95.14,4.86
060,Chesterfield,2015,"133,124,365",0,"1,876,285","1,156,400","3,948,610","140,105,660",95.02,4.98
060,Chesterfield,2016,"139,284,320",0,"2,203,910","864,760","3,791,490","146,144,480",95.31,4.69
060,Chesterfield,2017,"140,563,055",0,"2,188,795","866,560","3,669,920","147,288,330",95.43,4.57
061,Chicopee,2003,"1,725,485,475",0,"255,645,275","195,253,920","85,459,840","2,261,844,510",76.29,23.71
061,Chicopee,2004,"1,736,882,225",0,"264,256,725","201,959,300","91,584,790","2,294,683,040",75.69,24.31
061,Chicopee,2005,"2,286,589,485",0,"287,782,125","209,879,000","84,733,250","2,868,983,860",79.70,20.30
061,Chicopee,2006,"2,516,181,875",0,"300,533,625","213,213,300","88,401,420","3,118,330,220",80.69,19.31
061,Chicopee,2007,"2,805,151,125",0,"324,324,295","225,378,600","98,004,530","3,452,858,550",81.24,18.76
061,Chicopee,2008,"3,059,727,000",0,"346,569,200","234,077,200","106,510,000","3,746,883,400",81.66,18.34
061,Chicopee,2009,"3,027,774,535",0,"355,943,979","241,662,100","123,566,710","3,748,947,324",80.76,19.24
061,Chicopee,2010,"2,922,419,960",0,"366,882,540","244,570,900","131,470,940","3,665,344,340",79.73,20.27
061,Chicopee,2011,"2,890,405,400",0,"370,775,800","240,805,400","121,207,220","3,623,193,820",79.78,20.22
061,Chicopee,2012,"2,900,169,350",0,"371,800,450","241,358,400","118,427,530","3,631,755,730",79.86,20.14
061,Chicopee,2013,"2,778,521,525",0,"377,215,675","241,012,200","188,096,430","3,584,845,830",77.51,22.49
061,Chicopee,2014,"2,731,132,200",0,"391,526,300","241,179,200","260,040,680","3,623,878,380",75.36,24.64
061,Chicopee,2015,"2,741,240,325",0,"396,840,075","233,483,100","298,560,710","3,670,124,210",74.69,25.31
061,Chicopee,2016,"2,788,657,690",0,"398,897,680","235,144,330","306,341,080","3,729,040,780",74.78,25.22
061,Chicopee,2017,"2,797,442,612",0,"404,340,800","233,022,915","292,687,600","3,727,493,927",75.05,24.95
062,Chilmark,2003,"2,470,886,840",0,"24,824,960","884,700","19,664,192","2,516,260,692",98.20,1.80
062,Chilmark,2004,"2,431,981,600",0,"24,702,800","882,200","20,441,692","2,478,008,292",98.14,1.86
062,Chilmark,2005,"2,490,055,580",0,"25,364,320","875,700","24,301,450","2,540,597,050",98.01,1.99
062,Chilmark,2006,"2,738,601,079",0,"31,244,421","964,600","23,507,400","2,794,317,500",98.01,1.99
062,Chilmark,2007,"2,847,928,682",0,"30,711,918","1,131,900","24,843,700","2,904,616,200",98.05,1.95
062,Chilmark,2008,"2,861,818,570",0,"30,669,430","1,134,500","27,119,950","2,920,742,450",97.98,2.02
062,Chilmark,2009,"3,045,723,716",0,"29,268,184","1,139,600","30,864,900","3,106,996,400",98.03,1.97
062,Chilmark,2010,"2,993,327,596",0,"28,388,504","1,133,800","37,734,026","3,060,583,926",97.80,2.20
062,Chilmark,2011,"3,006,763,156",0,"28,913,544","1,133,800","39,731,600","3,076,542,100",97.73,2.27
062,Chilmark,2012,"3,128,476,092",0,"31,416,808","1,165,600","35,234,970","3,196,293,470",97.88,2.12
062,Chilmark,2013,"3,076,661,482",0,"29,399,618","1,100,400","37,139,290","3,144,300,790",97.85,2.15
062,Chilmark,2014,"3,071,562,410",0,"25,160,960","881,200","41,129,206","3,138,733,776",97.86,2.14
062,Chilmark,2015,"3,044,487,440",0,"24,999,550","833,000","44,175,700","3,114,495,690",97.75,2.25
062,Chilmark,2016,"3,056,622,348",0,"24,871,522","830,000","44,632,970","3,126,956,840",97.75,2.25
