"Municipal","County","State","Year","Residential","Open.Space","Commercial","Industrial","Personal.Property","Total.Assessed","R/O as % of Total Value","CIP as % of Total Value","Inflation_Adjusted_Residential","Inflation_Adjusted_Open_Space","Inflation_Adjusted_Commercial","Inflation_Adjusted_Industrial","Inflation_Adjusted_Personal_Property","Inflation_Adjusted_Total_Assessed","Percentage_of_Residential","Percentage_of_Open_Space","Percentage_of_Commercial","Percentage_of_Industrial","Percentage_of_Personal_Property","Total_Assessed_Pct_Change","Total_Assessed_Million","Residential_Million","Open_Space_Million","Commercial_Million","Industrial_Million","Personal_Property_Million"
"New Bedford","Bristol","MA",2006,4868946193,0,579567007,259330000,125647630,5833490830,83.47,16.53,6064615435,0,721891530,323013781,156502973,7266023719,83.47,0,9.94,4.45,2.15,47.7,7266.02,6064.62,0,721.89,323.01,156.5
"New Bedford","Bristol","MA",2007,5622704536,0,626340164,292782900,135710960,6677538560,84.2,15.8,6809524688,0,758545782,354582456,164356339,8087009266,84.2,0,9.38,4.38,2.03,64.4,8087.01,6809.52,0,758.55,354.58,164.36
"New Bedford","Bristol","MA",2008,5657198843,0,629659057,289760200,149591760,6726209860,84.11,15.89,6597967654,0,734368759,337946125,174468252,7844750790,84.11,0,9.36,4.31,2.22,59.5,7844.75,6597.97,0,734.37,337.95,174.47
"New Bedford","Bristol","MA",2009,5497681345,0,637580655,292122100,167447410,6594831510,83.36,16.64,6434816696,0,746262722,341917264,195990513,7718987196,83.36,0,9.67,4.43,2.54,56.9,7718.99,6434.82,0,746.26,341.92,195.99
"New Bedford","Bristol","MA",2010,5383751302,0,645622398,280345900,175044950,6484764550,83.02,16.98,6199772711,0,743480131,322838252,201576715,7467667809,83.02,0,9.96,4.32,2.7,51.8,7467.67,6199.77,0,743.48,322.84,201.58
"New Bedford","Bristol","MA",2011,4900928982,0,639983918,277269600,189461030,6007643530,81.58,18.42,5471072486,0,714435655,309525416,211501744,6706535300,81.58,0,10.65,4.62,3.15,36.3,6706.54,5471.07,0,714.44,309.53,211.5
"New Bedford","Bristol","MA",2012,4565293028,0,643561772,275829200,190843230,5675527230,80.44,19.56,4993061824,0,703863628,301674447,208725276,6207325175,80.44,0,11.34,4.86,3.36,26.2,6207.33,4993.06,0,703.86,301.67,208.73
"New Bedford","Bristol","MA",2013,4381853008,0,635661832,278138700,183916080,5479569620,79.97,20.03,4723249197,0,685187119,299808868,198245235,5906490419,79.97,0,11.6,5.08,3.36,20.1,5906.49,4723.25,0,685.19,299.81,198.25
"New Bedford","Bristol","MA",2014,4130253323,0,619997827,279247500,196935110,5226433760,79.03,20.97,4380979324,0,657634641,296199150,208890007,5543703122,79.03,0,11.86,5.34,3.77,12.7,5543.7,4380.98,0,657.63,296.2,208.89
"New Bedford","Bristol","MA",2015,4159548043,0,617099037,272483400,188082010,5237212490,79.42,20.58,4406821580,0,653783855,288681779,199262961,5548550175,79.42,0,11.78,5.2,3.59,12.8,5548.55,4406.82,0,653.78,288.68,199.26
"New Bedford","Bristol","MA",2016,4235421917,0,632951083,273241100,193375530,5334989630,79.39,20.61,4431304467,0,662224217,285878132,202318887,5581725704,79.39,0,11.86,5.12,3.62,13.5,5581.73,4431.3,0,662.22,285.88,202.32
"New Bedford","Bristol","MA",2017,4423238525,0,632504675,278142100,206010660,5539895960,79.84,20.16,4531275115,0,647953457,284935657,211042423,5675206653,79.84,0,11.42,5.02,3.72,15.4,5675.21,4531.28,0,647.95,284.94,211.04
"New Bedford","Bristol","MA",2018,4730607557,0,639662193,288675100,229731170,5888676020,80.33,19.67,4730607557,0,639662193,288675100,229731170,5888676020,80.33,0,10.86,4.9,3.9,19.7,5888.68,4730.61,0,639.66,288.68,229.73
"North Attleborough","Bristol","MA",2003,1693024349,0,496195063,61425092,40053013,2290697517,73.91,26.09,2310490572,0,677163335,83827557,54660826,3126142290,73.91,0,21.66,2.68,1.75,0,3126.14,2310.49,0,677.16,83.83,54.66
"North Attleborough","Bristol","MA",2004,1742150147,0,503485165,62901792,52760250,2361297354,73.78,26.22,2315860757,0,669288774,83616095,70134823,3138900448,73.78,0,21.32,2.66,2.23,0.4,3138.9,2315.86,0,669.29,83.62,70.13
"North Attleborough","Bristol","MA",2005,2701386267,0,584830433,76606600,50658790,3413482090,79.14,20.86,3473307739,0,751945804,98496946,65134546,4388885034,79.14,0,17.13,2.24,1.48,40.4,4388.89,3473.31,0,751.95,98.5,65.13
"North Attleborough","Bristol","MA",2006,2915465444,0,644926756,87513100,53111730,3701017030,78.77,21.23,3631417566,0,803301701,109003730,66154401,4609877398,78.77,0,17.43,2.36,1.44,47.5,4609.88,3631.42,0,803.3,109,66.15
"North Attleborough","Bristol","MA",2007,3301066571,0,682247429,94134000,54405820,4131853820,79.89,20.11,3997843772,0,826253751,114003465,65889604,5003990591,79.89,0,16.51,2.28,1.32,60.1,5003.99,3997.84,0,826.25,114,65.89
"North Attleborough","Bristol","MA",2008,3211146109,0,690440991,110657800,53525680,4065770580,78.98,21.02,3745146449,0,805258477,129059735,62426780,4741891442,78.98,0,16.98,2.72,1.32,51.7,4741.89,3745.15,0,805.26,129.06,62.43
"North Attleborough","Bristol","MA",2009,3023680503,0,684160797,110572600,59991740,3878405640,77.96,22.04,3539097405,0,800782920,129420817,70217938,4539519081,77.96,0,17.64,2.85,1.55,45.2,4539.52,3539.1,0,800.78,129.42,70.22
"North Attleborough","Bristol","MA",2010,2913608466,0,668142014,107821520,59509100,3749081100,77.72,22.28,3355227469,0,769413071,124164152,68528963,4317333656,77.72,0,17.82,2.88,1.59,38.1,4317.33,3355.23,0,769.41,124.16,68.53
"North Attleborough","Bristol","MA",2011,2666007741,0,613057059,99912400,68082390,3447059590,77.34,22.66,2976154450,0,684376293,111535585,76002671,3848068999,77.34,0,17.78,2.9,1.98,23.1,3848.07,2976.15,0,684.38,111.54,76
"North Attleborough","Bristol","MA",2012,2661486303,0,558922197,93381100,63339750,3377129350,78.81,21.19,2910868059,0,611293310,102130926,69274696,3693566991,78.81,0,16.55,2.77,1.88,18.2,3693.57,2910.87,0,611.29,102.13,69.27
"North Attleborough","Bristol","MA",2013,2651282178,0,550390622,93814300,59750790,3355237890,79.02,20.98,2857847216,0,593272312,101123501,64406056,3616649085,79.02,0,16.4,2.8,1.78,15.7,3616.65,2857.85,0,593.27,101.12,64.41
"North Attleborough","Bristol","MA",2014,2668839074,0,524008626,92198400,59939060,3344985160,79.79,20.21,2830850286,0,555818439,97795281,63577646,3548041652,79.79,0,15.67,2.76,1.79,13.5,3548.04,2830.85,0,555.82,97.8,63.58
"North Attleborough","Bristol","MA",2015,2810668626,0,523910974,92344700,59985430,3486909730,80.61,19.39,2977755041,0,555056021,97834335,63551397,3694196794,80.61,0,15.03,2.65,1.72,18.2,3694.2,2977.76,0,555.06,97.83,63.55
"North Attleborough","Bristol","MA",2016,2900970668,0,522129132,91563500,60436640,3575099940,81.14,18.86,3035136648,0,546276900,95798188,63231753,3740443490,81.14,0,14.6,2.56,1.69,19.7,3740.44,3035.14,0,546.28,95.8,63.23
"North Attleborough","Bristol","MA",2017,3007618672,0,530401728,92318000,64490400,3694828800,81.4,18.6,3081079071,0,543356669,94572846,66065563,3785074149,81.4,0,14.36,2.5,1.75,21.1,3785.07,3081.08,0,543.36,94.57,66.07
"North Attleborough","Bristol","MA",2018,3114192355,0,508323645,90717300,67924520,3781157820,82.36,17.64,3114192355,0,508323645,90717300,67924520,3781157820,82.36,0,13.44,2.4,1.8,21,3781.16,3114.19,0,508.32,90.72,67.92
"Norton","Bristol","MA",2003,1362101886,0,102561314,75640400,29850950,1570154550,86.75,13.25,1858876730,0,139966651,103227358,40737948,2142808688,86.75,0,6.53,4.82,1.9,0,2142.81,1858.88,0,139.97,103.23,40.74
"Norton","Bristol","MA",2004,1405209014,0,107499666,75585220,31572060,1619865960,86.75,13.25,1867960931,0,142900575,100476325,41969112,2153306943,86.75,0,6.64,4.67,1.95,0.5,2153.31,1867.96,0,142.9,100.48,41.97
"Norton","Bristol","MA",2005,1674952079,0,112576491,76208700,35885410,1899622680,88.17,11.83,2153569850,0,144745238,97985346,46139671,2442440104,88.17,0,5.93,4.01,1.89,14,2442.44,2153.57,0,144.75,97.99,46.14
"Norton","Bristol","MA",2006,1965188956,0,145269114,104940300,35015720,2250414090,87.33,12.67,2447781266,0,180942914,130710535,43614546,2803049260,87.33,0,6.46,4.66,1.56,30.8,2803.05,2447.78,0,180.94,130.71,43.61
"Norton","Bristol","MA",2007,2011590493,0,146588647,104921300,36252570,2299353010,87.49,12.51,2436189744,0,177530049,127067709,43904631,2784692133,87.49,0,6.38,4.56,1.58,30,2784.69,2436.19,0,177.53,127.07,43.9
"Norton","Bristol","MA",2008,2040540935,0,149441555,109413600,40875810,2340271900,87.19,12.81,2379874468,0,174293069,127608630,47673288,2729449455,87.19,0,6.39,4.68,1.75,27.4,2729.45,2379.87,0,174.29,127.61,47.67
"Norton","Bristol","MA",2009,1904088601,0,160198149,123734010,57680310,2245701070,84.79,15.21,2228659748,0,187505543,144825723,67512502,2628503515,84.79,0,7.13,5.51,2.57,22.7,2628.5,2228.66,0,187.51,144.83,67.51
"Norton","Bristol","MA",2010,1855653803,0,157807957,123533350,70537670,2207532780,84.06,15.94,2136917395,0,181727091,142257443,81229146,2542131075,84.06,0,7.15,5.6,3.2,18.6,2542.13,2136.92,0,181.73,142.26,81.23
"Norton","Bristol","MA",2011,1750194974,0,150255406,129417500,63805130,2093673010,83.59,16.41,1953801739,0,167735183,144473125,71227821,2337237867,83.59,0,7.18,6.18,3.05,9.1,2337.24,1953.8,0,167.74,144.47,71.23
"Norton","Bristol","MA",2012,1695167807,0,147942263,125200780,59128970,2027439820,83.61,16.39,1854005342,0,161804480,136932116,64669365,2217411304,83.61,0,7.3,6.18,2.92,3.5,2217.41,1854.01,0,161.8,136.93,64.67
"Norton","Bristol","MA",2013,1634232860,0,140311230,116357000,56401730,1947302820,83.92,16.08,1761558188,0,151243071,125422534,60796066,2099019859,83.92,0,7.21,5.98,2.9,-2,2099.02,1761.56,0,151.24,125.42,60.8
"Norton","Bristol","MA",2014,1638385652,0,139468748,115371000,52513460,1945738860,84.2,15.8,1737843446,0,147935164,122374568,55701277,2063854454,84.2,0,7.17,5.93,2.7,-3.7,2063.85,1737.84,0,147.94,122.37,55.7
"Norton","Bristol","MA",2015,1726244048,0,141193502,111545800,50807990,2029791340,85.05,14.95,1828864445,0,149587062,118176887,53828383,2150456777,85.05,0,6.96,5.5,2.5,0.4,2150.46,1828.86,0,149.59,118.18,53.83
"Norton","Bristol","MA",2016,1771819520,0,142824330,119249160,51690610,2085583620,84.96,15.04,1853763783,0,149429763,124764273,54081231,2182039049,84.96,0,6.85,5.72,2.48,1.8,2182.04,1853.76,0,149.43,124.76,54.08
"Norton","Bristol","MA",2017,1890087636,0,146277904,123770000,53370010,2213505550,85.39,14.61,1936252595,0,149850708,126793054,54673560,2267569917,85.39,0,6.61,5.59,2.41,5.8,2267.57,1936.25,0,149.85,126.79,54.67
"Norton","Bristol","MA",2018,1989901564,0,147441626,146258630,62832520,2346434340,84.81,15.19,1989901564,0,147441626,146258630,62832520,2346434340,84.81,0,6.28,6.23,2.68,9.5,2346.43,1989.9,0,147.44,146.26,62.83
"Raynham","Bristol","MA",2003,733301200,0,209606500,59184700,18436000,1020528400,71.86,28.14,1000744915,0,286052497,80770068,25159830,1392727309,71.86,0,20.54,5.8,1.81,0,1392.73,1000.74,0,286.05,80.77,25.16
"Raynham","Bristol","MA",2004,1089471200,0,250899100,84860100,37885600,1463116000,74.46,25.54,1448246928,0,333523136,112805533,50361775,1944937371,74.46,0,17.15,5.8,2.59,39.6,1944.94,1448.25,0,333.52,112.81,50.36
"Raynham","Bristol","MA",2005,1206627200,0,254607500,84832800,34687700,1580755200,76.33,23.67,1551421077,0,327361626,109073783,44599715,2032456201,76.33,0,16.11,5.37,2.19,45.9,2032.46,1551.42,0,327.36,109.07,44.6
"Raynham","Bristol","MA",2006,1401097300,0,299319000,97601100,40988000,1839005400,76.19,23.81,1745165376,0,372822897,121569045,51053441,2290610759,76.19,0,16.28,5.31,2.23,64.5,2290.61,1745.17,0,372.82,121.57,51.05
"Raynham","Bristol","MA",2007,1638831272,0,346251078,117339500,40738100,2143159950,76.47,23.53,1984749854,0,419336504,142107098,49336951,2595530407,76.47,0,16.16,5.48,1.9,86.4,2595.53,1984.75,0,419.34,142.11,49.34
"Raynham","Bristol","MA",2008,1570140582,0,341648718,114289000,43187600,2069265900,75.88,24.12,1831248478,0,398463489,133294789,50369520,2413376276,75.88,0,16.51,5.52,2.09,73.3,2413.38,1831.25,0,398.46,133.29,50.37
"Raynham","Bristol","MA",2009,1474159993,0,339480267,118366000,46892290,1978898550,74.49,25.51,1725445463,0,397348110,138542681,54885555,2316221809,74.49,0,17.16,5.98,2.37,66.3,2316.22,1725.45,0,397.35,138.54,54.89
"Raynham","Bristol","MA",2010,1370551650,0,336957440,123581600,45818240,1876908930,73.02,26.98,1578287748,0,388030469,142313006,52762964,2161394186,73.02,0,17.95,6.58,2.44,55.2,2161.39,1578.29,0,388.03,142.31,52.76
"Raynham","Bristol","MA",2011,1305521518,0,317428172,117080800,46138960,1786169450,73.09,26.91,1457397747,0,354355785,130701250,51506479,1993961261,73.09,0,17.77,6.55,2.58,43.2,1993.96,1457.4,0,354.36,130.7,51.51
"Raynham","Bristol","MA",2012,1280945609,0,320710341,116040000,35883710,1753579660,73.05,26.95,1400970448,0,350760959,126912969,39246020,1917890396,73.05,0,18.29,6.62,2.05,37.7,1917.89,1400.97,0,350.76,126.91,39.25
"Raynham","Bristol","MA",2013,1237956662,0,334503888,120488300,34314340,1727263190,71.67,28.33,1334407567,0,360565546,129875709,36987817,1861836639,71.67,0,19.37,6.98,1.99,33.7,1861.84,1334.41,0,360.57,129.88,36.99
"Raynham","Bristol","MA",2014,1247590374,0,335312326,117984300,33765690,1734652690,71.92,28.08,1323325037,0,355667377,125146508,35815428,1839954350,71.92,0,19.33,6.8,1.95,32.1,1839.95,1323.33,0,355.67,125.15,35.82
"Raynham","Bristol","MA",2015,1317516816,0,347442144,118700800,92703880,1876363640,70.22,29.78,1395839518,0,368096611,125757232,98214867,1987908228,70.22,0,18.52,6.33,4.94,42.7,1987.91,1395.84,0,368.1,125.76,98.21
"Raynham","Bristol","MA",2016,1416915886,0,370198331,121782480,36675280,1945571977,72.83,27.17,1482446334,0,387319504,127414755,38371462,2035552057,72.83,0,19.03,6.26,1.89,46.2,2035.55,1482.45,0,387.32,127.41,38.37
"Raynham","Bristol","MA",2017,1457719783,0,371064151,123364780,37500230,1989648944,73.27,26.73,1493324256,0,380127308,126377937,38416165,2038245665,73.27,0,18.65,6.2,1.88,46.3,2038.25,1493.32,0,380.13,126.38,38.42
"Raynham","Bristol","MA",2018,1568831080,0,377477865,121215900,37907190,2105432035,74.51,25.49,1568831080,0,377477865,121215900,37907190,2105432035,74.51,0,17.93,5.76,1.8,51.2,2105.43,1568.83,0,377.48,121.22,37.91
"Rehoboth","Bristol","MA",2003,797418775,0,37594825,9619000,30468900,875101500,91.12,8.88,1088246937,0,51306107,13127164,41581272,1194261480,91.12,0,4.3,1.1,3.48,0,1194.26,1088.25,0,51.31,13.13,41.58
"Rehoboth","Bristol","MA",2004,1160791388,0,58392129,11208683,33571366,1263963566,91.84,8.16,1543053695,0,77621346,14899835,44626813,1680201690,91.84,0,4.62,0.89,2.66,40.7,1680.2,1543.05,0,77.62,14.9,44.63
"Rehoboth","Bristol","MA",2005,1335008934,0,61787517,13211049,40313985,1450321485,92.05,7.95,1716487908,0,79443308,16986108,51833711,1864751035,92.05,0,4.26,0.91,2.78,56.1,1864.75,1716.49,0,79.44,16.99,51.83
"Rehoboth","Bristol","MA",2006,1539699551,0,64026282,13543267,44207193,1661476293,92.67,7.33,1917804242,0,79749244,16869093,55063173,2069485752,92.67,0,3.85,0.82,2.66,73.3,2069.49,1917.8,0,79.75,16.87,55.06
"Rehoboth","Bristol","MA",2007,1774413563,0,80816846,17633691,46058418,1918922518,92.47,7.53,2148950365,0,97875374,21355747,55780262,2323961748,92.47,0,4.21,0.92,2.4,94.6,2323.96,2148.95,0,97.88,21.36,55.78
"Rehoboth","Bristol","MA",2008,1767720980,0,80322912,17510908,45316141,1910870941,92.51,7.49,2061685681,0,93680281,20422900,52852028,2228640889,92.51,0,4.2,0.92,2.37,86.6,2228.64,2061.69,0,93.68,20.42,52.85
"Rehoboth","Bristol","MA",2009,1652206799,0,81616301,16489200,51442577,1801754877,91.7,8.3,1933842147,0,95528624,19299951,60211484,2108882206,91.7,0,4.53,0.92,2.86,76.6,2108.88,1933.84,0,95.53,19.3,60.21
"Rehoboth","Bristol","MA",2010,1641143221,0,74025379,16920300,53660797,1785749697,91.9,8.1,1889893196,0,85245491,19484929,61794226,2056417843,91.9,0,4.15,0.95,3,72.2,2056.42,1889.89,0,85.25,19.48,61.79
"Rehoboth","Bristol","MA",2011,1555464908,0,74954092,16902500,54234203,1701555703,91.41,8.59,1736417992,0,83673783,18868831,60543472,1899504078,91.41,0,4.41,0.99,3.19,59.1,1899.5,1736.42,0,83.67,18.87,60.54
"Rehoboth","Bristol","MA",2012,1481118499,0,73465301,15883000,51528691,1621995491,91.31,8.69,1619899575,0,80349013,17371240,56356939,1773976767,91.31,0,4.53,0.98,3.18,48.5,1773.98,1619.9,0,80.35,17.37,56.36
"Rehoboth","Bristol","MA",2013,1428272255,0,67846545,14859700,50588162,1561566662,91.46,8.54,1539550909,0,73132563,16017440,54529555,1683230467,91.46,0,4.34,0.95,3.24,40.9,1683.23,1539.55,0,73.13,16.02,54.53
"Rehoboth","Bristol","MA",2014,1388434747,0,68518653,14990800,46879366,1518823566,91.42,8.58,1472719333,0,72678061,15900813,49725166,1611023373,91.42,0,4.51,0.99,3.09,34.9,1611.02,1472.72,0,72.68,15.9,49.73
"Rehoboth","Bristol","MA",2015,1452761896,0,70320704,15215600,49808646,1588106846,91.48,8.52,1539124541,0,74501074,16120125,52769631,1682515371,91.48,0,4.43,0.96,3.14,40.9,1682.52,1539.12,0,74.5,16.12,52.77
"Rehoboth","Bristol","MA",2016,1528437610,0,70913390,16442800,53858568,1669652368,91.54,8.46,1599125788,0,74193039,17203257,56349454,1746871538,91.54,0,4.25,0.98,3.23,46.3,1746.87,1599.13,0,74.19,17.2,56.35
"Rehoboth","Bristol","MA",2017,1535848238,0,72159162,16693300,55875105,1680575805,91.39,8.61,1573360980,0,73921633,17101030,57239842,1721623485,91.39,0,4.29,0.99,3.32,44.2,1721.62,1573.36,0,73.92,17.1,57.24
"Rehoboth","Bristol","MA",2018,1670178661,0,72219139,16336100,63956985,1822690885,91.63,8.37,1670178661,0,72219139,16336100,63956985,1822690885,91.63,0,3.96,0.9,3.51,52.6,1822.69,1670.18,0,72.22,16.34,63.96
"Seekonk","Bristol","MA",2003,1003982454,0,271760146,26934400,29539896,1332216896,75.36,24.64,1370146859,0,370874321,36757698,40313449,1818092327,75.36,0,20.4,2.02,2.22,0,1818.09,1370.15,0,370.87,36.76,40.31
"Seekonk","Bristol","MA",2004,1020362497,0,284364103,27700800,38177380,1370604780,74.45,25.55,1356379913,0,378008559,36823000,50749642,1821961114,74.45,0,20.75,2.02,2.79,0.2,1821.96,1356.38,0,378.01,36.82,50.75
"Seekonk","Bristol","MA",2005,1401403424,0,318373676,30794200,50892379,1801463679,77.79,22.21,1801854632,0,409348995,39593647,65434883,2316232156,77.79,0,17.67,1.71,2.83,27.4,2316.23,1801.85,0,409.35,39.59,65.43
"Seekonk","Bristol","MA",2006,1618330730,0,359987070,34145500,49725985,2062189285,78.48,21.52,2015744914,0,448389252,42530625,61937217,2568602008,78.48,0,17.46,1.66,2.41,41.3,2568.6,2015.74,0,448.39,42.53,61.94
"Seekonk","Bristol","MA",2007,1800234329,0,407537271,37148300,55016454,2299936354,78.27,21.73,2180221285,0,493558765,44989429,66629128,2785398607,78.27,0,17.72,1.62,2.39,53.2,2785.4,2180.22,0,493.56,44.99,66.63
"Seekonk","Bristol","MA",2008,1818971818,0,429241982,40311200,58736383,2347261383,77.49,22.51,2121459322,0,500623151,47014786,68504001,2737601260,77.49,0,18.29,1.72,2.5,50.6,2737.6,2121.46,0,500.62,47.01,68.5
"Seekonk","Bristol","MA",2009,1749669638,0,459049362,42671700,75236200,2326626900,75.2,24.8,2047918512,0,537298965,49945523,88060971,2723223971,75.2,0,19.73,1.83,3.23,49.8,2723.22,2047.92,0,537.3,49.95,88.06
"Seekonk","Bristol","MA",2010,1643105133,0,440549767,40728600,76129340,2200512840,74.67,25.33,1892152477,0,507324404,46901881,87668352,2534047115,74.67,0,20.02,1.85,3.46,39.4,2534.05,1892.15,0,507.32,46.9,87.67
"Seekonk","Bristol","MA",2011,1586259721,0,424315101,39389700,84250170,2134214692,74.33,25.67,1770795281,0,473677273,43972052,94051309,2382495915,74.33,0,19.88,1.85,3.95,31,2382.5,1770.8,0,473.68,43.97,94.05
"Seekonk","Bristol","MA",2012,1542303298,0,403543302,37424300,74301580,2057572480,74.96,25.04,1686817401,0,441355384,40930964,81263652,2250367400,74.96,0,19.61,1.82,3.61,23.8,2250.37,1686.82,0,441.36,40.93,81.26
"Seekonk","Bristol","MA",2013,1527162727,0,399264073,36679600,70850000,2033956400,75.08,24.92,1646146074,0,430371286,39537358,76370021,2192424738,75.08,0,19.63,1.8,3.48,20.6,2192.42,1646.15,0,430.37,39.54,76.37
"Seekonk","Bristol","MA",2014,1505354446,0,398703692,35641700,72051830,2011751668,74.83,25.17,1596736613,0,422906900,37805321,76425718,2133874553,74.83,0,19.82,1.77,3.58,17.4,2133.87,1596.74,0,422.91,37.81,76.43
"Seekonk","Bristol","MA",2015,1568299200,0,403765400,36616000,73214100,2081894700,75.33,24.67,1661530216,0,427768128,38792719,77566474,2205657537,75.33,0,19.39,1.76,3.52,21.3,2205.66,1661.53,0,427.77,38.79,77.57
"Seekonk","Bristol","MA",2016,1629888100,0,423251300,37296200,78395720,2168831320,75.15,24.85,1705268226,0,442826102,39021099,82021416,2269136843,75.15,0,19.52,1.72,3.61,24.8,2269.14,1705.27,0,442.83,39.02,82.02
"Seekonk","Bristol","MA",2017,1678299300,0,424448200,37570100,88442470,2228760070,75.3,24.7,1719291377,0,434815250,38487741,90602657,2283197026,75.3,0,19.04,1.69,3.97,25.6,2283.2,1719.29,0,434.82,38.49,90.6
"Seekonk","Bristol","MA",2018,1777141100,0,438401200,39886800,95322520,2350751620,75.6,24.4,1777141100,0,438401200,39886800,95322520,2350751620,75.6,0,18.65,1.7,4.05,29.3,2350.75,1777.14,0,438.4,39.89,95.32
"Somerset","Bristol","MA",2003,1157188400,0,93687600,183943500,344628300,1779447800,65.03,34.97,1579228845,0,127856588,251029894,470318362,2428433689,65.03,0,5.26,10.34,19.37,0,2428.43,1579.23,0,127.86,251.03,470.32
"Somerset","Bristol","MA",2004,1395647400,0,109759600,188632300,367929400,2061968700,67.69,32.31,1855250565,0,145904732,250751143,489092895,2740999335,67.69,0,5.32,9.15,17.84,12.9,2741,1855.25,0,145.9,250.75,489.09
"Somerset","Bristol","MA",2005,1686901540,0,114096060,189591700,409013900,2399603200,70.3,29.7,2168933871,0,146699024,243767553,525889674,3085290122,70.3,0,4.75,7.9,17.05,27,3085.29,2168.93,0,146.7,243.77,525.89
